# Memristor Strukov (2008) — Simulación numérica
# Generado: 2026-05-18T21:20:17.519648
# scenario: fig2b_unity
time_s,voltage_V,current_A,current_mA,resistance_Ohm,state_variable_x,memristance_Ohm
2.730000e-02,8.566037e-02,5.949256e-06,5.949256e-03,14398.4172,0.100728,14398.4172
2.740000e-02,8.597337e-02,5.971029e-06,5.971029e-03,14398.3323,0.100734,14398.3323
2.750000e-02,8.628637e-02,5.992803e-06,5.992803e-03,14398.2471,0.100739,14398.2471
2.760000e-02,8.659935e-02,6.014576e-06,6.014576e-03,14398.1615,0.100745,14398.1615
2.770000e-02,8.691232e-02,6.036349e-06,6.036349e-03,14398.0756,0.100750,14398.0756
2.780000e-02,8.722529e-02,6.058121e-06,6.058121e-03,14397.9895,0.100755,14397.9895
2.790000e-02,8.753825e-02,6.079894e-06,6.079894e-03,14397.9030,0.100761,14397.9030
2.800000e-02,8.785120e-02,6.101666e-06,6.101666e-03,14397.8162,0.100766,14397.8162
2.810000e-02,8.816414e-02,6.123438e-06,6.123438e-03,14397.7291,0.100772,14397.7291
2.820000e-02,8.847707e-02,6.145210e-06,6.145210e-03,14397.6417,0.100777,14397.6417
2.830000e-02,8.878999e-02,6.166982e-06,6.166982e-03,14397.5539,0.100783,14397.5539
2.840000e-02,8.910291e-02,6.188753e-06,6.188753e-03,14397.4659,0.100788,14397.4659
2.850000e-02,8.941581e-02,6.210524e-06,6.210524e-03,14397.3775,0.100794,14397.3775
2.860000e-02,8.972871e-02,6.232295e-06,6.232295e-03,14397.2889,0.100799,14397.2889
2.870000e-02,9.004159e-02,6.254066e-06,6.254066e-03,14397.1999,0.100805,14397.1999
2.880000e-02,9.035447e-02,6.275837e-06,6.275837e-03,14397.1106,0.100811,14397.1106
2.890000e-02,9.066734e-02,6.297607e-06,6.297607e-03,14397.0210,0.100816,14397.0210
2.900000e-02,9.098020e-02,6.319377e-06,6.319377e-03,14396.9311,0.100822,14396.9311
2.910000e-02,9.129306e-02,6.341147e-06,6.341147e-03,14396.8409,0.100828,14396.8409
2.920000e-02,9.160590e-02,6.362917e-06,6.362917e-03,14396.7504,0.100833,14396.7504
2.930000e-02,9.191873e-02,6.384686e-06,6.384686e-03,14396.6595,0.100839,14396.6595
2.940000e-02,9.223156e-02,6.406455e-06,6.406455e-03,14396.5684,0.100845,14396.5684
2.950000e-02,9.254437e-02,6.428224e-06,6.428224e-03,14396.4769,0.100851,14396.4769
2.960000e-02,9.285718e-02,6.449993e-06,6.449993e-03,14396.3851,0.100856,14396.3851
2.970000e-02,9.316998e-02,6.471762e-06,6.471762e-03,14396.2930,0.100862,14396.2930
2.980000e-02,9.348276e-02,6.493530e-06,6.493530e-03,14396.2007,0.100868,14396.2007
2.990000e-02,9.379554e-02,6.515298e-06,6.515298e-03,14396.1079,0.100874,14396.1079
3.000000e-02,9.410831e-02,6.537066e-06,6.537066e-03,14396.0149,0.100880,14396.0149
3.010000e-02,9.442107e-02,6.558834e-06,6.558834e-03,14395.9216,0.100885,14395.9216
3.020000e-02,9.473382e-02,6.580602e-06,6.580602e-03,14395.8279,0.100891,14395.8279
3.030000e-02,9.504657e-02,6.602369e-06,6.602369e-03,14395.7340,0.100897,14395.7340
3.040000e-02,9.535930e-02,6.624136e-06,6.624136e-03,14395.6397,0.100903,14395.6397
3.050000e-02,9.567202e-02,6.645903e-06,6.645903e-03,14395.5452,0.100909,14395.5452
3.060000e-02,9.598474e-02,6.667669e-06,6.667669e-03,14395.4503,0.100915,14395.4503
3.070000e-02,9.629744e-02,6.689436e-06,6.689436e-03,14395.3551,0.100921,14395.3551
3.080000e-02,9.661013e-02,6.711202e-06,6.711202e-03,14395.2596,0.100927,14395.2596
3.090000e-02,9.692282e-02,6.732968e-06,6.732968e-03,14395.1637,0.100933,14395.1637
3.100000e-02,9.723549e-02,6.754733e-06,6.754733e-03,14395.0676,0.100939,14395.0676
3.110000e-02,9.754816e-02,6.776499e-06,6.776499e-03,14394.9711,0.100945,14394.9711
3.120000e-02,9.786082e-02,6.798264e-06,6.798264e-03,14394.8744,0.100951,14394.8744
3.130000e-02,9.817346e-02,6.820029e-06,6.820029e-03,14394.7773,0.100957,14394.7773
3.140000e-02,9.848610e-02,6.841794e-06,6.841794e-03,14394.6799,0.100964,14394.6799
3.150000e-02,9.879873e-02,6.863558e-06,6.863558e-03,14394.5822,0.100970,14394.5822
3.160000e-02,9.911134e-02,6.885323e-06,6.885323e-03,14394.4842,0.100976,14394.4842
3.170000e-02,9.942395e-02,6.907087e-06,6.907087e-03,14394.3859,0.100982,14394.3859
3.180000e-02,9.973655e-02,6.928851e-06,6.928851e-03,14394.2873,0.100988,14394.2873
3.190000e-02,1.000491e-01,6.950614e-06,6.950614e-03,14394.1884,0.100994,14394.1884
3.200000e-02,1.003617e-01,6.972377e-06,6.972377e-03,14394.0891,0.101001,14394.0891
3.210000e-02,1.006743e-01,6.994141e-06,6.994141e-03,14393.9896,0.101007,14393.9896
3.220000e-02,1.009868e-01,7.015903e-06,7.015903e-03,14393.8897,0.101013,14393.8897
3.230000e-02,1.012994e-01,7.037666e-06,7.037666e-03,14393.7895,0.101020,14393.7895
3.240000e-02,1.016119e-01,7.059428e-06,7.059428e-03,14393.6890,0.101026,14393.6890
3.250000e-02,1.019245e-01,7.081191e-06,7.081191e-03,14393.5882,0.101032,14393.5882
3.260000e-02,1.022370e-01,7.102953e-06,7.102953e-03,14393.4871,0.101039,14393.4871
3.270000e-02,1.025495e-01,7.124714e-06,7.124714e-03,14393.3856,0.101045,14393.3856
3.280000e-02,1.028620e-01,7.146476e-06,7.146476e-03,14393.2839,0.101051,14393.2839
3.290000e-02,1.031745e-01,7.168237e-06,7.168237e-03,14393.1818,0.101058,14393.1818
3.300000e-02,1.034869e-01,7.189998e-06,7.189998e-03,14393.0795,0.101064,14393.0795
3.310000e-02,1.037994e-01,7.211758e-06,7.211758e-03,14392.9768,0.101071,14392.9768
3.320000e-02,1.041119e-01,7.233519e-06,7.233519e-03,14392.8738,0.101077,14392.8738
3.330000e-02,1.044243e-01,7.255279e-06,7.255279e-03,14392.7705,0.101084,14392.7705
3.340000e-02,1.047368e-01,7.277039e-06,7.277039e-03,14392.6669,0.101090,14392.6669
3.350000e-02,1.050492e-01,7.298799e-06,7.298799e-03,14392.5630,0.101097,14392.5630
3.360000e-02,1.053616e-01,7.320558e-06,7.320558e-03,14392.4587,0.101103,14392.4587
3.370000e-02,1.056740e-01,7.342317e-06,7.342317e-03,14392.3542,0.101110,14392.3542
3.380000e-02,1.059864e-01,7.364076e-06,7.364076e-03,14392.2493,0.101116,14392.2493
3.390000e-02,1.062988e-01,7.385835e-06,7.385835e-03,14392.1441,0.101123,14392.1441
3.400000e-02,1.066112e-01,7.407594e-06,7.407594e-03,14392.0387,0.101130,14392.0387
3.410000e-02,1.069235e-01,7.429352e-06,7.429352e-03,14391.9329,0.101136,14391.9329
3.420000e-02,1.072359e-01,7.451110e-06,7.451110e-03,14391.8268,0.101143,14391.8268
3.430000e-02,1.075482e-01,7.472867e-06,7.472867e-03,14391.7203,0.101150,14391.7203
3.440000e-02,1.078605e-01,7.494625e-06,7.494625e-03,14391.6136,0.101156,14391.6136
3.450000e-02,1.081729e-01,7.516382e-06,7.516382e-03,14391.5066,0.101163,14391.5066
3.460000e-02,1.084852e-01,7.538139e-06,7.538139e-03,14391.3992,0.101170,14391.3992
3.470000e-02,1.087975e-01,7.559896e-06,7.559896e-03,14391.2915,0.101177,14391.2915
3.480000e-02,1.091098e-01,7.581652e-06,7.581652e-03,14391.1836,0.101183,14391.1836
3.490000e-02,1.094220e-01,7.603408e-06,7.603408e-03,14391.0753,0.101190,14391.0753
3.500000e-02,1.097343e-01,7.625164e-06,7.625164e-03,14390.9667,0.101197,14390.9667
3.510000e-02,1.100466e-01,7.646920e-06,7.646920e-03,14390.8577,0.101204,14390.8577
3.520000e-02,1.103588e-01,7.668675e-06,7.668675e-03,14390.7485,0.101211,14390.7485
3.530000e-02,1.106710e-01,7.690430e-06,7.690430e-03,14390.6390,0.101218,14390.6390
3.540000e-02,1.109833e-01,7.712185e-06,7.712185e-03,14390.5291,0.101225,14390.5291
3.550000e-02,1.112955e-01,7.733940e-06,7.733940e-03,14390.4190,0.101232,14390.4190
3.560000e-02,1.116077e-01,7.755694e-06,7.755694e-03,14390.3085,0.101238,14390.3085
3.570000e-02,1.119199e-01,7.777448e-06,7.777448e-03,14390.1977,0.101245,14390.1977
3.580000e-02,1.122321e-01,7.799202e-06,7.799202e-03,14390.0866,0.101252,14390.0866
3.590000e-02,1.125442e-01,7.820956e-06,7.820956e-03,14389.9752,0.101259,14389.9752
3.600000e-02,1.128564e-01,7.842709e-06,7.842709e-03,14389.8634,0.101266,14389.8634
3.610000e-02,1.131685e-01,7.864462e-06,7.864462e-03,14389.7514,0.101273,14389.7514
3.620000e-02,1.134807e-01,7.886215e-06,7.886215e-03,14389.6391,0.101281,14389.6391
3.630000e-02,1.137928e-01,7.907967e-06,7.907967e-03,14389.5264,0.101288,14389.5264
3.640000e-02,1.141049e-01,7.929719e-06,7.929719e-03,14389.4134,0.101295,14389.4134
3.650000e-02,1.144170e-01,7.951471e-06,7.951471e-03,14389.3001,0.101302,14389.3001
3.660000e-02,1.147291e-01,7.973223e-06,7.973223e-03,14389.1865,0.101309,14389.1865
3.670000e-02,1.150412e-01,7.994974e-06,7.994974e-03,14389.0726,0.101316,14389.0726
3.680000e-02,1.153532e-01,8.016725e-06,8.016725e-03,14388.9584,0.101323,14388.9584
3.690000e-02,1.156653e-01,8.038476e-06,8.038476e-03,14388.8439,0.101331,14388.8439
3.700000e-02,1.159773e-01,8.060227e-06,8.060227e-03,14388.7290,0.101338,14388.7290
3.710000e-02,1.162894e-01,8.081977e-06,8.081977e-03,14388.6139,0.101345,14388.6139
3.720000e-02,1.166014e-01,8.103727e-06,8.103727e-03,14388.4984,0.101352,14388.4984
3.730000e-02,1.169134e-01,8.125477e-06,8.125477e-03,14388.3826,0.101360,14388.3826
3.740000e-02,1.172254e-01,8.147226e-06,8.147226e-03,14388.2665,0.101367,14388.2665
3.750000e-02,1.175374e-01,8.168976e-06,8.168976e-03,14388.1501,0.101374,14388.1501
3.760000e-02,1.178494e-01,8.190724e-06,8.190724e-03,14388.0334,0.101382,14388.0334
3.770000e-02,1.181613e-01,8.212473e-06,8.212473e-03,14387.9163,0.101389,14387.9163
3.780000e-02,1.184733e-01,8.234221e-06,8.234221e-03,14387.7990,0.101396,14387.7990
3.790000e-02,1.187852e-01,8.255970e-06,8.255970e-03,14387.6813,0.101404,14387.6813
3.800000e-02,1.190972e-01,8.277717e-06,8.277717e-03,14387.5634,0.101411,14387.5634
3.810000e-02,1.194091e-01,8.299465e-06,8.299465e-03,14387.4451,0.101419,14387.4451
3.820000e-02,1.197210e-01,8.321212e-06,8.321212e-03,14387.3265,0.101426,14387.3265
3.830000e-02,1.200329e-01,8.342959e-06,8.342959e-03,14387.2076,0.101433,14387.2076
3.840000e-02,1.203448e-01,8.364706e-06,8.364706e-03,14387.0884,0.101441,14387.0884
3.850000e-02,1.206566e-01,8.386452e-06,8.386452e-03,14386.9688,0.101449,14386.9688
3.860000e-02,1.209685e-01,8.408198e-06,8.408198e-03,14386.8490,0.101456,14386.8490
3.870000e-02,1.212803e-01,8.429944e-06,8.429944e-03,14386.7288,0.101464,14386.7288
3.880000e-02,1.215922e-01,8.451690e-06,8.451690e-03,14386.6083,0.101471,14386.6083
3.890000e-02,1.219040e-01,8.473435e-06,8.473435e-03,14386.4876,0.101479,14386.4876
3.900000e-02,1.222158e-01,8.495180e-06,8.495180e-03,14386.3665,0.101486,14386.3665
3.910000e-02,1.225276e-01,8.516925e-06,8.516925e-03,14386.2450,0.101494,14386.2450
3.920000e-02,1.228394e-01,8.538669e-06,8.538669e-03,14386.1233,0.101502,14386.1233
3.930000e-02,1.231512e-01,8.560413e-06,8.560413e-03,14386.0013,0.101509,14386.0013
3.940000e-02,1.234629e-01,8.582157e-06,8.582157e-03,14385.8789,0.101517,14385.8789
3.950000e-02,1.237747e-01,8.603900e-06,8.603900e-03,14385.7563,0.101525,14385.7563
3.960000e-02,1.240864e-01,8.625644e-06,8.625644e-03,14385.6333,0.101532,14385.6333
3.970000e-02,1.243981e-01,8.647387e-06,8.647387e-03,14385.5100,0.101540,14385.5100
3.980000e-02,1.247098e-01,8.669129e-06,8.669129e-03,14385.3864,0.101548,14385.3864
3.990000e-02,1.250215e-01,8.690872e-06,8.690872e-03,14385.2625,0.101556,14385.2625
4.000000e-02,1.253332e-01,8.712614e-06,8.712614e-03,14385.1383,0.101564,14385.1383
4.010000e-02,1.256449e-01,8.734355e-06,8.734355e-03,14385.0138,0.101571,14385.0138
4.020000e-02,1.259566e-01,8.756097e-06,8.756097e-03,14384.8889,0.101579,14384.8889
4.030000e-02,1.262682e-01,8.777838e-06,8.777838e-03,14384.7637,0.101587,14384.7637
4.040000e-02,1.265799e-01,8.799579e-06,8.799579e-03,14384.6383,0.101595,14384.6383
4.050000e-02,1.268915e-01,8.821319e-06,8.821319e-03,14384.5125,0.101603,14384.5125
4.060000e-02,1.272031e-01,8.843060e-06,8.843060e-03,14384.3864,0.101611,14384.3864
4.070000e-02,1.275147e-01,8.864800e-06,8.864800e-03,14384.2600,0.101619,14384.2600
4.080000e-02,1.278263e-01,8.886539e-06,8.886539e-03,14384.1332,0.101627,14384.1332
4.090000e-02,1.281379e-01,8.908279e-06,8.908279e-03,14384.0062,0.101635,14384.0062
4.100000e-02,1.284494e-01,8.930018e-06,8.930018e-03,14383.8788,0.101643,14383.8788
4.110000e-02,1.287610e-01,8.951756e-06,8.951756e-03,14383.7512,0.101651,14383.7512
4.120000e-02,1.290725e-01,8.973495e-06,8.973495e-03,14383.6232,0.101659,14383.6232
4.130000e-02,1.293840e-01,8.995233e-06,8.995233e-03,14383.4949,0.101667,14383.4949
4.140000e-02,1.296956e-01,9.016971e-06,9.016971e-03,14383.3663,0.101675,14383.3663
4.150000e-02,1.300071e-01,9.038708e-06,9.038708e-03,14383.2374,0.101683,14383.2374
4.160000e-02,1.303185e-01,9.060446e-06,9.060446e-03,14383.1081,0.101691,14383.1081
4.170000e-02,1.306300e-01,9.082183e-06,9.082183e-03,14382.9786,0.101699,14382.9786
4.180000e-02,1.309415e-01,9.103919e-06,9.103919e-03,14382.8487,0.101708,14382.8487
4.190000e-02,1.312529e-01,9.125656e-06,9.125656e-03,14382.7186,0.101716,14382.7186
4.200000e-02,1.315644e-01,9.147392e-06,9.147392e-03,14382.5881,0.101724,14382.5881
4.210000e-02,1.318758e-01,9.169127e-06,9.169127e-03,14382.4573,0.101732,14382.4573
4.220000e-02,1.321872e-01,9.190863e-06,9.190863e-03,14382.3262,0.101740,14382.3262
4.230000e-02,1.324986e-01,9.212598e-06,9.212598e-03,14382.1948,0.101749,14382.1948
4.240000e-02,1.328100e-01,9.234333e-06,9.234333e-03,14382.0630,0.101757,14382.0630
4.250000e-02,1.331213e-01,9.256067e-06,9.256067e-03,14381.9310,0.101765,14381.9310
4.260000e-02,1.334327e-01,9.277801e-06,9.277801e-03,14381.7986,0.101774,14381.7986
4.270000e-02,1.337440e-01,9.299535e-06,9.299535e-03,14381.6659,0.101782,14381.6659
4.280000e-02,1.340554e-01,9.321268e-06,9.321268e-03,14381.5329,0.101790,14381.5329
4.290000e-02,1.343667e-01,9.343002e-06,9.343002e-03,14381.3996,0.101799,14381.3996
4.300000e-02,1.346780e-01,9.364735e-06,9.364735e-03,14381.2660,0.101807,14381.2660
4.310000e-02,1.349893e-01,9.386467e-06,9.386467e-03,14381.1321,0.101816,14381.1321
4.320000e-02,1.353006e-01,9.408199e-06,9.408199e-03,14380.9979,0.101824,14380.9979
4.330000e-02,1.356118e-01,9.429931e-06,9.429931e-03,14380.8633,0.101832,14380.8633
4.340000e-02,1.359231e-01,9.451663e-06,9.451663e-03,14380.7284,0.101841,14380.7284
4.350000e-02,1.362343e-01,9.473394e-06,9.473394e-03,14380.5932,0.101849,14380.5932
4.360000e-02,1.365455e-01,9.495125e-06,9.495125e-03,14380.4577,0.101858,14380.4577
4.370000e-02,1.368567e-01,9.516856e-06,9.516856e-03,14380.3219,0.101867,14380.3219
4.380000e-02,1.371679e-01,9.538586e-06,9.538586e-03,14380.1858,0.101875,14380.1858
4.390000e-02,1.374791e-01,9.560316e-06,9.560316e-03,14380.0494,0.101884,14380.0494
4.400000e-02,1.377903e-01,9.582046e-06,9.582046e-03,14379.9126,0.101892,14379.9126
4.410000e-02,1.381014e-01,9.603775e-06,9.603775e-03,14379.7756,0.101901,14379.7756
4.420000e-02,1.384126e-01,9.625504e-06,9.625504e-03,14379.6382,0.101910,14379.6382
4.430000e-02,1.387237e-01,9.647233e-06,9.647233e-03,14379.5005,0.101918,14379.5005
4.440000e-02,1.390348e-01,9.668961e-06,9.668961e-03,14379.3625,0.101927,14379.3625
4.450000e-02,1.393459e-01,9.690689e-06,9.690689e-03,14379.2242,0.101936,14379.2242
4.460000e-02,1.396570e-01,9.712417e-06,9.712417e-03,14379.0855,0.101944,14379.0855
4.470000e-02,1.399681e-01,9.734144e-06,9.734144e-03,14378.9466,0.101953,14378.9466
4.480000e-02,1.402792e-01,9.755871e-06,9.755871e-03,14378.8073,0.101962,14378.8073
4.490000e-02,1.405902e-01,9.777598e-06,9.777598e-03,14378.6678,0.101971,14378.6678
4.500000e-02,1.409012e-01,9.799325e-06,9.799325e-03,14378.5279,0.101979,14378.5279
4.510000e-02,1.412123e-01,9.821051e-06,9.821051e-03,14378.3877,0.101988,14378.3877
4.520000e-02,1.415233e-01,9.842776e-06,9.842776e-03,14378.2472,0.101997,14378.2472
4.530000e-02,1.418342e-01,9.864502e-06,9.864502e-03,14378.1063,0.102006,14378.1063
4.540000e-02,1.421452e-01,9.886227e-06,9.886227e-03,14377.9652,0.102015,14377.9652
4.550000e-02,1.424562e-01,9.907952e-06,9.907952e-03,14377.8238,0.102024,14377.8238
4.560000e-02,1.427671e-01,9.929676e-06,9.929676e-03,14377.6820,0.102033,14377.6820
4.570000e-02,1.430781e-01,9.951400e-06,9.951400e-03,14377.5399,0.102042,14377.5399
4.580000e-02,1.433890e-01,9.973124e-06,9.973124e-03,14377.3975,0.102050,14377.3975
4.590000e-02,1.436999e-01,9.994847e-06,9.994847e-03,14377.2548,0.102059,14377.2548
4.600000e-02,1.440108e-01,1.001657e-05,1.001657e-02,14377.1118,0.102068,14377.1118
4.610000e-02,1.443217e-01,1.003829e-05,1.003829e-02,14376.9684,0.102077,14376.9684
4.620000e-02,1.446325e-01,1.006002e-05,1.006002e-02,14376.8248,0.102086,14376.8248
4.630000e-02,1.449434e-01,1.008174e-05,1.008174e-02,14376.6808,0.102096,14376.6808
4.640000e-02,1.452542e-01,1.010346e-05,1.010346e-02,14376.5365,0.102105,14376.5365
4.650000e-02,1.455650e-01,1.012518e-05,1.012518e-02,14376.3920,0.102114,14376.3920
4.660000e-02,1.458758e-01,1.014690e-05,1.014690e-02,14376.2470,0.102123,14376.2470
4.670000e-02,1.461866e-01,1.016862e-05,1.016862e-02,14376.1018,0.102132,14376.1018
4.680000e-02,1.464974e-01,1.019034e-05,1.019034e-02,14375.9563,0.102141,14375.9563
4.690000e-02,1.468082e-01,1.021206e-05,1.021206e-02,14375.8104,0.102150,14375.8104
4.700000e-02,1.471189e-01,1.023378e-05,1.023378e-02,14375.6643,0.102159,14375.6643
4.710000e-02,1.474296e-01,1.025550e-05,1.025550e-02,14375.5178,0.102169,14375.5178
4.720000e-02,1.477404e-01,1.027722e-05,1.027722e-02,14375.3710,0.102178,14375.3710
4.730000e-02,1.480511e-01,1.029894e-05,1.029894e-02,14375.2239,0.102187,14375.2239
4.740000e-02,1.483618e-01,1.032066e-05,1.032066e-02,14375.0765,0.102196,14375.0765
4.750000e-02,1.486724e-01,1.034238e-05,1.034238e-02,14374.9288,0.102206,14374.9288
4.760000e-02,1.489831e-01,1.036409e-05,1.036409e-02,14374.7807,0.102215,14374.7807
4.770000e-02,1.492937e-01,1.038581e-05,1.038581e-02,14374.6324,0.102224,14374.6324
4.780000e-02,1.496044e-01,1.040753e-05,1.040753e-02,14374.4837,0.102234,14374.4837
4.790000e-02,1.499150e-01,1.042924e-05,1.042924e-02,14374.3347,0.102243,14374.3347
4.800000e-02,1.502256e-01,1.045096e-05,1.045096e-02,14374.1854,0.102252,14374.1854
4.810000e-02,1.505362e-01,1.047268e-05,1.047268e-02,14374.0358,0.102262,14374.0358
4.820000e-02,1.508467e-01,1.049439e-05,1.049439e-02,14373.8858,0.102271,14373.8858
4.830000e-02,1.511573e-01,1.051611e-05,1.051611e-02,14373.7356,0.102281,14373.7356
4.840000e-02,1.514678e-01,1.053782e-05,1.053782e-02,14373.5850,0.102290,14373.5850
4.850000e-02,1.517784e-01,1.055953e-05,1.055953e-02,14373.4342,0.102300,14373.4342
4.860000e-02,1.520889e-01,1.058125e-05,1.058125e-02,14373.2830,0.102309,14373.2830
4.870000e-02,1.523994e-01,1.060296e-05,1.060296e-02,14373.1315,0.102319,14373.1315
4.880000e-02,1.527099e-01,1.062468e-05,1.062468e-02,14372.9796,0.102328,14372.9796
4.890000e-02,1.530203e-01,1.064639e-05,1.064639e-02,14372.8275,0.102338,14372.8275
4.900000e-02,1.533308e-01,1.066810e-05,1.066810e-02,14372.6751,0.102347,14372.6751
4.910000e-02,1.536412e-01,1.068981e-05,1.068981e-02,14372.5223,0.102357,14372.5223
4.920000e-02,1.539516e-01,1.071153e-05,1.071153e-02,14372.3692,0.102367,14372.3692
4.930000e-02,1.542620e-01,1.073324e-05,1.073324e-02,14372.2158,0.102376,14372.2158
4.940000e-02,1.545724e-01,1.075495e-05,1.075495e-02,14372.0621,0.102386,14372.0621
4.950000e-02,1.548828e-01,1.077666e-05,1.077666e-02,14371.9081,0.102396,14371.9081
4.960000e-02,1.551932e-01,1.079837e-05,1.079837e-02,14371.7538,0.102405,14371.7538
4.970000e-02,1.555035e-01,1.082008e-05,1.082008e-02,14371.5991,0.102415,14371.5991
4.980000e-02,1.558139e-01,1.084179e-05,1.084179e-02,14371.4442,0.102425,14371.4442
4.990000e-02,1.561242e-01,1.086350e-05,1.086350e-02,14371.2889,0.102435,14371.2889
5.000000e-02,1.564345e-01,1.088521e-05,1.088521e-02,14371.1333,0.102444,14371.1333
5.010000e-02,1.567447e-01,1.090692e-05,1.090692e-02,14370.9774,0.102454,14370.9774
5.020000e-02,1.570550e-01,1.092862e-05,1.092862e-02,14370.8212,0.102464,14370.8212
5.030000e-02,1.573653e-01,1.095033e-05,1.095033e-02,14370.6646,0.102474,14370.6646
5.040000e-02,1.576755e-01,1.097204e-05,1.097204e-02,14370.5078,0.102484,14370.5078
5.050000e-02,1.579857e-01,1.099375e-05,1.099375e-02,14370.3506,0.102494,14370.3506
5.060000e-02,1.582959e-01,1.101545e-05,1.101545e-02,14370.1931,0.102504,14370.1931
5.070000e-02,1.586061e-01,1.103716e-05,1.103716e-02,14370.0353,0.102514,14370.0353
5.080000e-02,1.589163e-01,1.105887e-05,1.105887e-02,14369.8772,0.102523,14369.8772
5.090000e-02,1.592265e-01,1.108057e-05,1.108057e-02,14369.7188,0.102533,14369.7188
5.100000e-02,1.595366e-01,1.110228e-05,1.110228e-02,14369.5601,0.102543,14369.5601
5.110000e-02,1.598467e-01,1.112398e-05,1.112398e-02,14369.4010,0.102553,14369.4010
5.120000e-02,1.601568e-01,1.114569e-05,1.114569e-02,14369.2417,0.102563,14369.2417
5.130000e-02,1.604669e-01,1.116739e-05,1.116739e-02,14369.0820,0.102573,14369.0820
5.140000e-02,1.607770e-01,1.118909e-05,1.118909e-02,14368.9220,0.102584,14368.9220
5.150000e-02,1.610871e-01,1.121080e-05,1.121080e-02,14368.7617,0.102594,14368.7617
5.160000e-02,1.613971e-01,1.123250e-05,1.123250e-02,14368.6010,0.102604,14368.6010
5.170000e-02,1.617072e-01,1.125420e-05,1.125420e-02,14368.4401,0.102614,14368.4401
5.180000e-02,1.620172e-01,1.127591e-05,1.127591e-02,14368.2788,0.102624,14368.2788
5.190000e-02,1.623272e-01,1.129761e-05,1.129761e-02,14368.1173,0.102634,14368.1173
5.200000e-02,1.626372e-01,1.131931e-05,1.131931e-02,14367.9554,0.102644,14367.9554
5.210000e-02,1.629471e-01,1.134101e-05,1.134101e-02,14367.7932,0.102655,14367.7932
5.220000e-02,1.632571e-01,1.136271e-05,1.136271e-02,14367.6307,0.102665,14367.6307
5.230000e-02,1.635670e-01,1.138441e-05,1.138441e-02,14367.4678,0.102675,14367.4678
5.240000e-02,1.638769e-01,1.140611e-05,1.140611e-02,14367.3047,0.102685,14367.3047
5.250000e-02,1.641868e-01,1.142781e-05,1.142781e-02,14367.1412,0.102696,14367.1412
5.260000e-02,1.644967e-01,1.144951e-05,1.144951e-02,14366.9774,0.102706,14366.9774
5.270000e-02,1.648066e-01,1.147121e-05,1.147121e-02,14366.8133,0.102716,14366.8133
5.280000e-02,1.651165e-01,1.149291e-05,1.149291e-02,14366.6489,0.102726,14366.6489
5.290000e-02,1.654263e-01,1.151461e-05,1.151461e-02,14366.4842,0.102737,14366.4842
5.300000e-02,1.657361e-01,1.153630e-05,1.153630e-02,14366.3192,0.102747,14366.3192
5.310000e-02,1.660459e-01,1.155800e-05,1.155800e-02,14366.1538,0.102758,14366.1538
5.320000e-02,1.663557e-01,1.157970e-05,1.157970e-02,14365.9881,0.102768,14365.9881
5.330000e-02,1.666655e-01,1.160139e-05,1.160139e-02,14365.8222,0.102778,14365.8222
5.340000e-02,1.669752e-01,1.162309e-05,1.162309e-02,14365.6559,0.102789,14365.6559
5.350000e-02,1.672850e-01,1.164479e-05,1.164479e-02,14365.4892,0.102799,14365.4892
5.360000e-02,1.675947e-01,1.166648e-05,1.166648e-02,14365.3223,0.102810,14365.3223
5.370000e-02,1.679044e-01,1.168818e-05,1.168818e-02,14365.1551,0.102820,14365.1551
5.380000e-02,1.682141e-01,1.170987e-05,1.170987e-02,14364.9875,0.102831,14364.9875
5.390000e-02,1.685238e-01,1.173157e-05,1.173157e-02,14364.8196,0.102842,14364.8196
5.400000e-02,1.688334e-01,1.175326e-05,1.175326e-02,14364.6514,0.102852,14364.6514
5.410000e-02,1.691431e-01,1.177495e-05,1.177495e-02,14364.4829,0.102863,14364.4829
