voltage_V,current_mA
0.621804,0.115385
0.621558,0.115379
0.621312,0.115373
0.621066,0.115366
0.620819,0.115360
0.620573,0.115353
0.620327,0.115347
0.620080,0.115340
0.619834,0.115334
0.619587,0.115327
0.619341,0.115321
0.619094,0.115314
0.618847,0.115308
0.618600,0.115301
0.618354,0.115294
0.618107,0.115288
0.617860,0.115281
0.617613,0.115274
0.617365,0.115268
0.617118,0.115261
0.616871,0.115254
0.616624,0.115248
0.616376,0.115241
0.616129,0.115234
0.615882,0.115227
0.615634,0.115220
0.615386,0.115214
0.615139,0.115207
0.614891,0.115200
0.614643,0.115193
0.614395,0.115186
0.614147,0.115179
0.613900,0.115172
0.613651,0.115165
0.613403,0.115158
0.613155,0.115151
0.612907,0.115144
0.612659,0.115137
0.612410,0.115130
0.612162,0.115123
0.611914,0.115116
0.611665,0.115109
0.611417,0.115102
0.611168,0.115095
0.610919,0.115087
0.610670,0.115080
0.610422,0.115073
0.610173,0.115066
0.609924,0.115058
0.609675,0.115051
0.609426,0.115044
0.609177,0.115037
0.608928,0.115029
0.608678,0.115022
0.608429,0.115015
0.608180,0.115007
0.607930,0.115000
0.607681,0.114992
0.607431,0.114985
0.607182,0.114978
0.606932,0.114970
0.606682,0.114963
0.606433,0.114955
0.606183,0.114948
0.605933,0.114940
0.605683,0.114932
0.605433,0.114925
0.605183,0.114917
0.604933,0.114910
0.604683,0.114902
0.604432,0.114894
0.604182,0.114887
0.603932,0.114879
0.603681,0.114871
0.603431,0.114863
0.603180,0.114856
0.602930,0.114848
0.602679,0.114840
0.602428,0.114832
0.602177,0.114824
0.601927,0.114817
0.601676,0.114809
0.601425,0.114801
0.601174,0.114793
0.600923,0.114785
0.600671,0.114777
0.600420,0.114769
0.600169,0.114761
0.599918,0.114753
0.599666,0.114745
0.599415,0.114737
0.599163,0.114729
0.598912,0.114721
0.598660,0.114713
0.598409,0.114704
0.598157,0.114696
0.597905,0.114688
0.597653,0.114680
0.597401,0.114672
0.597149,0.114663
0.596897,0.114655
0.596645,0.114647
0.596393,0.114639
0.596141,0.114630
0.595889,0.114622
0.595636,0.114614
0.595384,0.114605
0.595131,0.114597
0.594879,0.114588
0.594626,0.114580
0.594374,0.114571
0.594121,0.114563
0.593868,0.114554
0.593616,0.114546
0.593363,0.114537
0.593110,0.114529
0.592857,0.114520
0.592604,0.114512
0.592351,0.114503
0.592098,0.114494
0.591844,0.114486
0.591591,0.114477
0.591338,0.114468
0.591084,0.114460
0.590831,0.114451
0.590577,0.114442
0.590324,0.114433
0.590070,0.114425
0.589817,0.114416
0.589563,0.114407
0.589309,0.114398
0.589055,0.114389
0.588801,0.114380
0.588547,0.114371
0.588293,0.114362
0.588039,0.114353
0.587785,0.114344
0.587531,0.114335
0.587277,0.114326
0.587023,0.114317
0.586768,0.114308
0.586514,0.114299
0.586259,0.114290
0.586005,0.114281
0.585750,0.114272
0.585495,0.114263
0.585241,0.114253
0.584986,0.114244
0.584731,0.114235
0.584476,0.114226
0.584221,0.114216
0.583966,0.114207
0.583711,0.114198
0.583456,0.114188
0.583201,0.114179
0.582946,0.114170
0.582690,0.114160
0.582435,0.114151
0.582180,0.114141
0.581924,0.114132
0.581669,0.114122
0.581413,0.114113
0.581158,0.114103
0.580902,0.114094
0.580646,0.114084
0.580390,0.114074
0.580134,0.114065
0.579879,0.114055
0.579623,0.114046
0.579367,0.114036
0.579110,0.114026
0.578854,0.114016
0.578598,0.114007
0.578342,0.113997
0.578086,0.113987
0.577829,0.113977
0.577573,0.113967
0.577316,0.113958
0.577060,0.113948
0.576803,0.113938
0.576546,0.113928
0.576290,0.113918
0.576033,0.113908
0.575776,0.113898
0.575519,0.113888
0.575262,0.113878
0.575005,0.113868
0.574748,0.113858
0.574491,0.113848
0.574234,0.113837
0.573977,0.113827
0.573719,0.113817
0.573462,0.113807
0.573205,0.113797
0.572947,0.113786
0.572690,0.113776
0.572432,0.113766
0.572175,0.113756
0.571917,0.113745
0.571659,0.113735
0.571401,0.113725
0.571143,0.113714
0.570886,0.113704
0.570628,0.113693
0.570370,0.113683
0.570111,0.113672
0.569853,0.113662
0.569595,0.113651
0.569337,0.113641
0.569079,0.113630
0.568820,0.113620
0.568562,0.113609
0.568303,0.113598
0.568045,0.113588
0.567786,0.113577
0.567528,0.113566
0.567269,0.113555
0.567010,0.113545
0.566751,0.113534
0.566493,0.113523
0.566234,0.113512
0.565975,0.113501
0.565716,0.113491
0.565457,0.113480
0.565197,0.113469
0.564938,0.113458
0.564679,0.113447
0.564420,0.113436
0.564160,0.113425
0.563901,0.113414
0.563641,0.113403
0.563382,0.113392
0.563122,0.113381
0.562863,0.113369
0.562603,0.113358
0.562343,0.113347
0.562083,0.113336
0.561824,0.113325
0.561564,0.113313
0.561304,0.113302
0.561044,0.113291
0.560784,0.113279
0.560523,0.113268
0.560263,0.113257
0.560003,0.113245
0.559743,0.113234
0.559482,0.113223
0.559222,0.113211
0.558961,0.113200
0.558701,0.113188
0.558440,0.113177
0.558180,0.113165
0.557919,0.113153
0.557658,0.113142
0.557397,0.113130
0.557137,0.113119
0.556876,0.113107
0.556615,0.113095
0.556354,0.113083
0.556093,0.113072
0.555831,0.113060
0.555570,0.113048
0.555309,0.113036
0.555048,0.113024
0.554786,0.113013
0.554525,0.113001
0.554263,0.112989
0.554002,0.112977
0.553740,0.112965
0.553479,0.112953
0.553217,0.112941
0.552955,0.112929
0.552694,0.112917
0.552432,0.112905
0.552170,0.112893
0.551908,0.112880
0.551646,0.112868
0.551384,0.112856
0.551122,0.112844
0.550860,0.112832
0.550597,0.112819
0.550335,0.112807
0.550073,0.112795
0.549810,0.112783
0.549548,0.112770
0.549285,0.112758
0.549023,0.112745
0.548760,0.112733
0.548498,0.112720
0.548235,0.112708
0.547972,0.112696
0.547709,0.112683
0.547446,0.112670
0.547183,0.112658
0.546920,0.112645
0.546657,0.112633
0.546394,0.112620
0.546131,0.112607
0.545868,0.112595
0.545605,0.112582
0.545341,0.112569
0.545078,0.112556
0.544815,0.112543
0.544551,0.112531
0.544288,0.112518
0.544024,0.112505
0.543760,0.112492
0.543497,0.112479
0.543233,0.112466
0.542969,0.112453
0.542705,0.112440
0.542442,0.112427
0.542178,0.112414
0.541914,0.112401
0.541650,0.112388
0.541385,0.112375
0.541121,0.112361
0.540857,0.112348
0.540593,0.112335
0.540328,0.112322
0.540064,0.112309
0.539800,0.112295
0.539535,0.112282
0.539271,0.112269
0.539006,0.112255
0.538741,0.112242
0.538477,0.112228
0.538212,0.112215
0.537947,0.112201
0.537682,0.112188
0.537417,0.112174
0.537152,0.112161
0.536887,0.112147
0.536622,0.112134
0.536357,0.112120
0.536092,0.112106
0.535827,0.112093
0.535562,0.112079
0.535296,0.112065
0.535031,0.112052
0.534765,0.112038
0.534500,0.112024
0.534234,0.112010
0.533969,0.111996
0.533703,0.111982
0.533437,0.111968
0.533172,0.111954
0.532906,0.111940
0.532640,0.111926
0.532374,0.111912
0.532108,0.111898
0.531842,0.111884
0.531576,0.111870
0.531310,0.111856
0.531044,0.111842
0.530777,0.111828
0.530511,0.111813
0.530245,0.111799
0.529978,0.111785
0.529712,0.111771
0.529446,0.111756
0.529179,0.111742
0.528912,0.111728
0.528646,0.111713
0.528379,0.111699
0.528112,0.111684
0.527846,0.111670
0.527579,0.111655
0.527312,0.111641
0.527045,0.111626
0.526778,0.111611
0.526511,0.111597
0.526244,0.111582
0.525976,0.111567
0.525709,0.111553
0.525442,0.111538
0.525175,0.111523
0.524907,0.111508
0.524640,0.111494
0.524372,0.111479
0.524105,0.111464
0.523837,0.111449
0.523570,0.111434
0.523302,0.111419
0.523034,0.111404
0.522766,0.111389
0.522499,0.111374
0.522231,0.111359
0.521963,0.111344
0.521695,0.111329
0.521427,0.111314
0.521159,0.111298
0.520890,0.111283
0.520622,0.111268
0.520354,0.111253
0.520086,0.111237
0.519817,0.111222
0.519549,0.111207
0.519280,0.111191
0.519012,0.111176
0.518743,0.111160
0.518475,0.111145
0.518206,0.111129
0.517937,0.111114
0.517669,0.111098
0.517400,0.111083
0.517131,0.111067
0.516862,0.111051
0.516593,0.111036
0.516324,0.111020
0.516055,0.111004
0.515786,0.110989
0.515517,0.110973
0.515248,0.110957
0.514978,0.110941
0.514709,0.110925
0.514440,0.110909
0.514170,0.110893
0.513901,0.110877
0.513631,0.110862
0.513362,0.110845
0.513092,0.110829
0.512822,0.110813
0.512552,0.110797
0.512283,0.110781
0.512013,0.110765
0.511743,0.110749
0.511473,0.110733
0.511203,0.110716
0.510933,0.110700
0.510663,0.110684
0.510393,0.110667
0.510123,0.110651
0.509852,0.110635
0.509582,0.110618
0.509312,0.110602
0.509041,0.110585
0.508771,0.110569
0.508500,0.110552
0.508230,0.110535
0.507959,0.110519
0.507689,0.110502
0.507418,0.110486
0.507147,0.110469
0.506877,0.110452
0.506606,0.110435
0.506335,0.110419
0.506064,0.110402
0.505793,0.110385
0.505522,0.110368
0.505251,0.110351
0.504980,0.110334
0.504708,0.110317
0.504437,0.110300
0.504166,0.110283
0.503895,0.110266
0.503623,0.110249
0.503352,0.110232
0.503080,0.110215
0.502809,0.110197
0.502537,0.110180
0.502266,0.110163
0.501994,0.110146
0.501722,0.110128
0.501450,0.110111
0.501179,0.110094
0.500907,0.110076
0.500635,0.110059
0.500363,0.110041
0.500091,0.110024
0.499819,0.110006
0.499546,0.109989
0.499274,0.109971
0.499002,0.109953
0.498730,0.109936
0.498457,0.109918
0.498185,0.109900
0.497913,0.109883
0.497640,0.109865
0.497368,0.109847
0.497095,0.109829
0.496822,0.109811
0.496550,0.109793
0.496277,0.109775
0.496004,0.109758
0.495732,0.109740
0.495459,0.109721
0.495186,0.109703
0.494913,0.109685
0.494640,0.109667
0.494367,0.109649
0.494094,0.109631
0.493820,0.109613
0.493547,0.109594
0.493274,0.109576
0.493001,0.109558
0.492727,0.109539
0.492454,0.109521
0.492180,0.109503
0.491907,0.109484
0.491633,0.109466
0.491360,0.109447
0.491086,0.109429
0.490813,0.109410
0.490539,0.109391
0.490265,0.109373
0.489991,0.109354
0.489717,0.109335
0.489443,0.109317
0.489169,0.109298
0.488895,0.109279
0.488621,0.109260
0.488347,0.109241
0.488073,0.109222
0.487799,0.109203
0.487524,0.109184
0.487250,0.109165
0.486976,0.109146
0.486701,0.109127
0.486427,0.109108
0.486152,0.109089
0.485878,0.109070
0.485603,0.109051
0.485329,0.109031
0.485054,0.109012
0.484779,0.108993
0.484504,0.108974
0.484229,0.108954
0.483955,0.108935
0.483680,0.108915
0.483405,0.108896
0.483130,0.108876
0.482854,0.108857
0.482579,0.108837
0.482304,0.108818
0.482029,0.108798
0.481754,0.108778
0.481478,0.108759
0.481203,0.108739
0.480928,0.108719
0.480652,0.108699
0.480377,0.108679
0.480101,0.108660
0.479825,0.108640
0.479550,0.108620
0.479274,0.108600
0.478998,0.108580
0.478723,0.108560
0.478447,0.108540
0.478171,0.108519
0.477895,0.108499
0.477619,0.108479
0.477343,0.108459
0.477067,0.108439
0.476791,0.108418
0.476514,0.108398
0.476238,0.108378
0.475962,0.108357
0.475686,0.108337
0.475409,0.108316
0.475133,0.108296
0.474856,0.108275
0.474580,0.108255
0.474303,0.108234
0.474027,0.108213
0.473750,0.108193
0.473473,0.108172
0.473197,0.108151
0.472920,0.108131
0.472643,0.108110
0.472366,0.108089
0.472089,0.108068
0.471812,0.108047
0.471535,0.108026
0.471258,0.108005
0.470981,0.107984
0.470704,0.107963
0.470427,0.107942
0.470149,0.107921
0.469872,0.107900
0.469595,0.107878
0.469317,0.107857
0.469040,0.107836
0.468763,0.107815
0.468485,0.107793
0.468207,0.107772
0.467930,0.107750
0.467652,0.107729
0.467374,0.107707
0.467097,0.107686
0.466819,0.107664
0.466541,0.107643
0.466263,0.107621
0.465985,0.107599
0.465707,0.107578
0.465429,0.107556
0.465151,0.107534
0.464873,0.107512
0.464595,0.107491
0.464317,0.107469
0.464038,0.107447
0.463760,0.107425
0.463482,0.107403
0.463203,0.107381
0.462925,0.107359
0.462646,0.107336
0.462368,0.107314
0.462089,0.107292
0.461811,0.107270
0.461532,0.107248
0.461253,0.107225
0.460974,0.107203
0.460696,0.107181
0.460417,0.107158
0.460138,0.107136
0.459859,0.107113
0.459580,0.107091
0.459301,0.107068
0.459022,0.107046
0.458743,0.107023
0.458463,0.107000
0.458184,0.106978
0.457905,0.106955
0.457626,0.106932
0.457346,0.106909
0.457067,0.106886
0.456787,0.106863
0.456508,0.106840
0.456228,0.106817
0.455949,0.106794
0.455669,0.106771
0.455390,0.106748
0.455110,0.106725
0.454830,0.106702
0.454550,0.106679
0.454270,0.106656
0.453990,0.106632
0.453711,0.106609
0.453431,0.106586
0.453151,0.106562
0.452870,0.106539
0.452590,0.106515
0.452310,0.106492
0.452030,0.106468
0.451750,0.106445
0.451469,0.106421
0.451189,0.106397
0.450909,0.106374
0.450628,0.106350
0.450348,0.106326
0.450067,0.106302
0.449787,0.106278
0.449506,0.106254
0.449225,0.106231
0.448945,0.106207
0.448664,0.106182
0.448383,0.106158
0.448102,0.106134
0.447822,0.106110
0.447541,0.106086
0.447260,0.106062
0.446979,0.106038
0.446698,0.106013
0.446416,0.105989
0.446135,0.105965
0.445854,0.105940
0.445573,0.105916
0.445292,0.105891
0.445010,0.105867
0.444729,0.105842
0.444448,0.105817
0.444166,0.105793
0.443885,0.105768
0.443603,0.105743
0.443322,0.105718
0.443040,0.105694
0.442758,0.105669
0.442477,0.105644
0.442195,0.105619
0.441913,0.105594
0.441631,0.105569
0.441349,0.105544
0.441067,0.105519
0.440785,0.105494
0.440503,0.105468
0.440221,0.105443
0.439939,0.105418
0.439657,0.105393
0.439375,0.105367
0.439093,0.105342
0.438810,0.105316
0.438528,0.105291
0.438246,0.105265
0.437963,0.105240
0.437681,0.105214
0.437398,0.105189
0.437116,0.105163
0.436833,0.105137
0.436551,0.105112
0.436268,0.105086
0.435985,0.105060
0.435702,0.105034
0.435420,0.105008
0.435137,0.104982
0.434854,0.104956
0.434571,0.104930
0.434288,0.104904
0.434005,0.104878
0.433722,0.104852
0.433439,0.104825
0.433156,0.104799
0.432873,0.104773
0.432589,0.104746
0.432306,0.104720
0.432023,0.104694
0.431739,0.104667
0.431456,0.104641
0.431173,0.104614
0.430889,0.104587
0.430606,0.104561
0.430322,0.104534
0.430038,0.104507
0.429755,0.104481
0.429471,0.104454
0.429187,0.104427
0.428904,0.104400
0.428620,0.104373
0.428336,0.104346
0.428052,0.104319
0.427768,0.104292
0.427484,0.104265
0.427200,0.104238
0.426916,0.104210
0.426632,0.104183
0.426348,0.104156
0.426064,0.104129
0.425779,0.104101
0.425495,0.104074
0.425211,0.104046
0.424926,0.104019
0.424642,0.103991
0.424357,0.103964
0.424073,0.103936
0.423788,0.103908
0.423504,0.103880
0.423219,0.103853
0.422935,0.103825
0.422650,0.103797
0.422365,0.103769
0.422080,0.103741
0.421796,0.103713
0.421511,0.103685
0.421226,0.103657
0.420941,0.103629
0.420656,0.103601
0.420371,0.103572
0.420086,0.103544
0.419801,0.103516
0.419515,0.103488
0.419230,0.103459
0.418945,0.103431
0.418660,0.103402
0.418374,0.103374
0.418089,0.103345
0.417804,0.103316
0.417518,0.103288
0.417233,0.103259
0.416947,0.103230
0.416662,0.103201
0.416376,0.103173
0.416090,0.103144
0.415805,0.103115
0.415519,0.103086
0.415233,0.103057
0.414947,0.103028
0.414661,0.102999
0.414376,0.102969
0.414090,0.102940
0.413804,0.102911
0.413518,0.102882
0.413232,0.102852
0.412945,0.102823
0.412659,0.102793
0.412373,0.102764
0.412087,0.102734
0.411801,0.102705
0.411514,0.102675
0.411228,0.102645
0.410942,0.102616
0.410655,0.102586
0.410369,0.102556
0.410082,0.102526
0.409796,0.102496
0.409509,0.102466
0.409222,0.102436
0.408936,0.102406
0.408649,0.102376
0.408362,0.102346
0.408076,0.102316
0.407789,0.102286
0.407502,0.102255
0.407215,0.102225
0.406928,0.102195
0.406641,0.102164
0.406354,0.102134
0.406067,0.102103
0.405780,0.102073
0.405493,0.102042
0.405205,0.102011
0.404918,0.101981
0.404631,0.101950
0.404344,0.101919
0.404056,0.101888
0.403769,0.101857
0.403481,0.101826
0.403194,0.101795
0.402906,0.101764
0.402619,0.101733
0.402331,0.101702
0.402044,0.101671
0.401756,0.101639
0.401468,0.101608
0.401181,0.101577
0.400893,0.101545
0.400605,0.101514
0.400317,0.101482
0.400029,0.101451
0.399741,0.101419
0.399453,0.101388
0.399165,0.101356
0.398877,0.101324
0.398589,0.101292
0.398301,0.101261
0.398013,0.101229
0.397724,0.101197
0.397436,0.101165
0.397148,0.101133
0.396860,0.101101
0.396571,0.101069
0.396283,0.101036
0.395994,0.101004
0.395706,0.100972
0.395417,0.100939
0.395129,0.100907
0.394840,0.100875
0.394551,0.100842
0.394263,0.100810
0.393974,0.100777
0.393685,0.100744
0.393396,0.100712
0.393108,0.100679
0.392819,0.100646
0.392530,0.100613
0.392241,0.100580
0.391952,0.100548
0.391663,0.100515
0.391374,0.100482
0.391085,0.100448
0.390795,0.100415
0.390506,0.100382
0.390217,0.100349
0.389928,0.100316
0.389638,0.100282
0.389349,0.100249
0.389060,0.100215
0.388770,0.100182
0.388481,0.100148
0.388191,0.100115
0.387902,0.100081
0.387612,0.100047
0.387323,0.100014
0.387033,0.099980
0.386743,0.099946
0.386453,0.099912
0.386164,0.099878
0.385874,0.099844
0.385584,0.099810
0.385294,0.099776
0.385004,0.099742
0.384714,0.099708
0.384424,0.099673
0.384134,0.099639
0.383844,0.099605
0.383554,0.099570
0.383264,0.099536
0.382974,0.099501
0.382683,0.099466
0.382393,0.099432
0.382103,0.099397
0.381813,0.099362
0.381522,0.099328
0.381232,0.099293
0.380941,0.099258
0.380651,0.099223
0.380360,0.099188
0.380070,0.099153
0.379779,0.099118
0.379488,0.099083
0.379198,0.099047
0.378907,0.099012
0.378616,0.098977
0.378326,0.098941
0.378035,0.098906
0.377744,0.098870
0.377453,0.098835
0.377162,0.098799
0.376871,0.098764
0.376580,0.098728
0.376289,0.098692
0.375998,0.098656
0.375707,0.098620
0.375416,0.098584
0.375124,0.098548
0.374833,0.098512
0.374542,0.098476
0.374251,0.098440
0.373959,0.098404
0.373668,0.098368
0.373376,0.098331
0.373085,0.098295
0.372793,0.098259
0.372502,0.098222
0.372210,0.098186
0.371919,0.098149
0.371627,0.098112
0.371335,0.098076
0.371044,0.098039
0.370752,0.098002
0.370460,0.097965
0.370168,0.097928
0.369876,0.097891
0.369585,0.097854
0.369293,0.097817
0.369001,0.097780
0.368709,0.097743
0.368417,0.097706
0.368125,0.097669
0.367832,0.097631
0.367540,0.097594
0.367248,0.097556
0.366956,0.097519
0.366664,0.097481
0.366371,0.097444
0.366079,0.097406
0.365787,0.097368
0.365494,0.097330
0.365202,0.097292
0.364909,0.097254
0.364617,0.097216
0.364324,0.097178
0.364032,0.097140
0.363739,0.097102
0.363446,0.097064
0.363154,0.097026
0.362861,0.096987
0.362568,0.096949
0.362275,0.096911
0.361983,0.096872
0.361690,0.096834
0.361397,0.096795
0.361104,0.096756
0.360811,0.096718
0.360518,0.096679
0.360225,0.096640
0.359932,0.096601
0.359639,0.096562
0.359345,0.096523
0.359052,0.096484
0.358759,0.096445
0.358466,0.096406
0.358172,0.096366
0.357879,0.096327
0.357586,0.096288
0.357292,0.096248
0.356999,0.096209
0.356705,0.096169
0.356412,0.096130
0.356118,0.096090
0.355825,0.096050
0.355531,0.096011
0.355237,0.095971
0.354944,0.095931
0.354650,0.095891
0.354356,0.095851
0.354063,0.095811
0.353769,0.095771
0.353475,0.095731
0.353181,0.095690
0.352887,0.095650
0.352593,0.095610
0.352299,0.095569
0.352005,0.095529
0.351711,0.095488
0.351417,0.095448
0.351123,0.095407
0.350829,0.095366
0.350534,0.095325
0.350240,0.095285
0.349946,0.095244
0.349651,0.095203
0.349357,0.095162
0.349063,0.095121
0.348768,0.095079
0.348474,0.095038
0.348179,0.094997
0.347885,0.094956
0.347590,0.094914
0.347296,0.094873
0.347001,0.094831
0.346706,0.094790
0.346412,0.094748
0.346117,0.094706
0.345822,0.094665
0.345528,0.094623
0.345233,0.094581
0.344938,0.094539
0.344643,0.094497
0.344348,0.094455
0.344053,0.094413
0.343758,0.094371
0.343463,0.094328
0.343168,0.094286
0.342873,0.094244
0.342578,0.094201
0.342283,0.094159
0.341987,0.094116
0.341692,0.094074
0.341397,0.094031
0.341102,0.093988
0.340806,0.093945
0.340511,0.093903
0.340215,0.093860
0.339920,0.093817
0.339625,0.093774
0.339329,0.093731
0.339033,0.093687
0.338738,0.093644
0.338442,0.093601
0.338147,0.093557
0.337851,0.093514
0.337555,0.093470
0.337260,0.093427
0.336964,0.093383
0.336668,0.093340
0.336372,0.093296
0.336076,0.093252
0.335780,0.093208
0.335484,0.093164
0.335188,0.093120
0.334892,0.093076
0.334596,0.093032
0.334300,0.092988
0.334004,0.092944
0.333708,0.092899
0.333412,0.092855
0.333116,0.092810
0.332820,0.092766
0.332523,0.092721
0.332227,0.092677
0.331931,0.092632
0.331634,0.092587
0.331338,0.092542
0.331041,0.092498
0.330745,0.092453
0.330449,0.092408
0.330152,0.092362
0.329855,0.092317
0.329559,0.092272
0.329262,0.092227
0.328966,0.092181
0.328669,0.092136
0.328372,0.092091
0.328075,0.092045
0.327779,0.091999
0.327482,0.091954
0.327185,0.091908
0.326888,0.091862
0.326591,0.091816
0.326294,0.091770
0.325997,0.091724
0.325700,0.091678
0.325403,0.091632
0.325106,0.091586
0.324809,0.091540
0.324512,0.091493
0.324215,0.091447
0.323917,0.091400
0.323620,0.091354
0.323323,0.091307
0.323026,0.091261
0.322728,0.091214
0.322431,0.091167
0.322134,0.091120
0.321836,0.091073
0.321539,0.091026
0.321241,0.090979
0.320944,0.090932
0.320646,0.090885
0.320348,0.090838
0.320051,0.090790
0.319753,0.090743
0.319456,0.090695
