V_Volt,I_mA,R_kOhm,G_uS
-0.9840397258854502,-0.06856619544842664,14.351674603640713,69.67827989538735
-0.9811194251860063,-0.06835752124675804,14.352764806148343,69.67298729591295
-0.97795644163373,-0.06813198733723111,14.353851690736168,69.66771160422327
-0.974551557602155,-0.06788965316291642,14.35493498933483,69.662454113722
-0.9709056152996293,-0.06763058226973666,14.356014434820121,69.65721611246971
-0.9670195165609929,-0.06735484228722759,14.35708976107821,69.65199888287809
-0.9628942226245044,-0.06706250490834692,14.358160703070578,69.64680370140613
-0.9585307538940777,-0.06675364586834,14.359226996898618,69.64163183825879
-0.9539301896868814,-0.06642834492267033,14.360288379867924,69.6364845570878
-0.9490936679663653,-0.0660866858240237,14.361344590552196,69.63136311469493
-0.9440223850607838,-0.0657287562983949,14.362395368856797,69.62626876073786
-0.9387175953672792,-0.06535464802026565,14.363440456081943,69.62120273743801
-0.9331806110416025,-0.0649644565868832,14.364479594985463,69.61616627929165
-0.9274128016735488,-0.06455828149164843,14.365512529845194,69.61116061278297
-0.9214155939481844,-0.06413622609662338,14.366539006520913,69.60618695610015
-0.9151904712929514,-0.06369839760416694,14.36755877251585,69.60124651885407
-0.908738973510739,-0.06324490702770928,14.368571577037756,69.59634050179965
-0.9020626963990075,-0.06277586916167392,14.369577171059495,69.59147009656014
-0.8951632913550622,-0.062291402550557845,14.370575307379168,69.5866364853541
-0.8880424649675782,-0.06179162945717961,14.37156574067972,69.58184084072553
-0.8807019785944675,-0.06127667583010514,14.372548227588089,69.57708432527652
-0.8731436479272024,-0.060746671270261954,14.373522526733788,69.57236809140328
-0.8653693425417001,-0.06020174899675189,14.374488398806985,69.56769328103498
-0.8573809854358768,-0.05964204581187265,14.375445606616033,69.5630610253757
-0.849180552553987,-0.059067702065358656,14.37639391514444,69.5584724446494
-0.8407700722978693,-0.0584788616178522,14.37733309160728,69.55392864784822
-0.8321516250252166,-0.05787567180361508,14.378262905507006,69.54943073248374
-0.8233273425349883,-0.05725828339249144,14.379183128688682,69.54497978434159
-0.8142994075401084,-0.056626850551133236,14.380093535394623,69.54057687723919
-0.8050700531275633,-0.055981530803498665,14.380993902318387,69.53622307278694
-0.7956415622060385,-0.05532248499063458,14.38188400865816,69.53191942015258
-0.7860162669412387,-0.05464987722975431,14.382763636169514,69.52766695582885
-0.7761965481790161,-0.0539638748726216,14.383632569217465,69.52346670340485
-0.7661848348564624,-0.053264648463251824,14.384490594827941,69.51931967334026
-0.7559836034011036,-0.052552371694942056,14.385337502738507,69.51522686274355
-0.7455953771183484,-0.051827221366640905,14.386173085448457,69.51118925515327
-0.7350227255673413,-0.05108937733866948,14.386997138268185,69.50720782032307
-0.7242682639253717,-0.050339022487804926,14.38780945936787,69.50328351401
-0.7133346523410063,-0.049576342661738174,14.388609849825427,69.4994172777666
-0.7022245952760904,-0.048801526632916675,14.389398113673748,69.4956100387364
-0.6909408408367917,-0.048014766051784355,14.390174057947213,69.491862709453
-0.6794861800938482,-0.04721625539942977,14.390937492727437,69.48817618764289
-0.6678634463921885,-0.046406191939654375,14.391688231188285,69.48455135603174
-0.6560755146500937,-0.045584775670472,14.392426089640127,69.48098908215441
-0.6441253006480806,-0.04475220927505203,14.393150887573286,69.47749021816875
-0.6320157603076735,-0.04390869807211685,14.39386244770076,69.47405560067287
-0.6197498889602446,-0.04305444996580568,14.394560596000106,69.4706860505263
-0.6073307206061171,-0.042189675395017216,14.395245161754563,69.46738237267472
-0.5947613271640898,-0.041314587282241126,14.395915977593344,69.46414535597869
-0.5820448177115891,-0.040429400981891545,14.396572879531131,69.46097577304579
-0.569184337715633,-0.03953433422815399,14.397215707006744,69.45787438006687
-0.5561830682547884,-0.03862960708235693,14.397844302920973,69.45484191665584
-0.5430442252323192,-0.03771544187988,14.39845851367358,69.45187910569344
-0.5297710585807267,-0.03679206317661112,14.399058189199472,69.4489866531747
-0.5163668514578699,-0.03585969769496387,14.399643183003977,69.44616524806035
-0.5028349194348594,-0.03491857426946607,14.400213352197328,69.44341556213195
-0.4891786096759487,-0.03396892379193355,14.400768557528211,69.44073824985094
-0.4754013001106001,-0.03301097915623857,14.401308663416504,69.43813394822163
-0.4615063985979409,-0.0320449752026858,14.40183353798509,69.43560327665796
-0.4474973420838241,-0.031071148662008094,14.402343053090812,69.4331468368541
-0.43337759575068624,-0.0300897380989926,14.402837084354537,69.43076521265914
-0.4191506521604249,-0.029100983855750145,14.403315511190312,69.42845896995549
-0.40482003039050307,-0.02810512799463908,14.403778216833619,69.42622865654134
-0.3903892751634952,-0.027102414240855667,14.404225088368731,69.42407480201695
-0.37586195597028643,-0.02609308792470244,14.404656016755162,69.4219979176749
-0.36124166618715303,-0.02507739592354714,14.405070896853163,69.41999849639431
-0.3465320221869274,-0.024055586603482976,14.405469627448351,69.41807701253893
-0.33173666244447414,-0.02302790976070249,14.405852111275346,69.41623392185929
-0.3168592466367105,-0.0219946165625976,14.406218255040539,69.41446966139873
-0.30190345473736685,-0.020955959488595726,14.406567969443886,69.41278464940332
-0.28687298610673473,-0.019912192270745574,14.406901169199754,69.41117928523597
-0.27177155857662333,-0.01886356983406381,14.407217773056859,69.40965394929437
-0.25660290753073983,-0.01781034823665383,14.40751770381722,69.4082090029328
-0.24137078498072775,-0.016752784609608787,14.407800888354183,69.40684478838817
-0.22607895863810387,-0.015691137096711476,14.408067257629478,69.4055616287099
-0.21073121098229586,-0.014625664793940925,14.408316746709314,69.40435982769382
-0.19533133832503538,-0.013556627688799124,14.408549294779537,69.40323966981998
-0.17988314987133316,-0.01248428659946933,14.40876484515979,69.40220142019467
-0.16439046677725816,-0.011408903113816945,14.408963345316721,69.40124532449626
-0.14885712120476033,-0.010330739528245158,14.40914474687623,69.40037160892501
-0.13328695537377824,-0.009250058786417633,14.409309005634729,69.39958048015711
-0.11768382061185527,-0.008167124417859186,14.409456081569434,69.39887212530252
-0.10205157640149408,-0.007082200476445823,14.40958593884768,69.39824671186693
-0.08639408942551087,-0.005995551478797647,14.409698545835253,69.39770438771765
-0.07071523261059617,-0.0049074423425843035,14.409793875103768,69.3972452810536
-0.05501888416933205,-0.0038181383247556182,14.409871903437013,69.39686950037925
-0.03930892664090981,-0.0027279049597096175,14.409932611836375,69.39657713448264
