t_s,V_V,I_A,x_adim,R_ohm,G_S
0.000000,-1.000000,-6.939625e-05,0.100000,14410.00,6.939625e-05
0.003000,-0.994000,-6.882241e-05,0.097926,14442.97,6.923784e-05
0.006000,-0.988000,-6.825247e-05,0.095870,14475.67,6.908145e-05
0.009000,-0.982000,-6.768636e-05,0.093831,14508.09,6.892705e-05
0.012000,-0.976000,-6.712402e-05,0.091808,14540.25,6.877461e-05
0.015000,-0.970000,-6.656539e-05,0.089803,14572.14,6.862411e-05
0.018000,-0.964000,-6.601039e-05,0.087814,14603.76,6.847551e-05
0.021000,-0.958000,-6.545897e-05,0.085841,14635.12,6.832878e-05
0.024000,-0.952000,-6.491107e-05,0.083886,14666.22,6.818390e-05
0.027000,-0.946000,-6.436663e-05,0.081946,14697.06,6.804084e-05
0.030000,-0.940000,-6.382560e-05,0.080023,14727.63,6.789957e-05
0.033000,-0.934000,-6.328790e-05,0.078116,14757.95,6.776007e-05
0.036000,-0.928000,-6.275350e-05,0.076225,14788.02,6.762231e-05
0.039000,-0.922000,-6.222234e-05,0.074350,14817.83,6.748626e-05
0.042000,-0.916000,-6.169435e-05,0.072491,14847.39,6.735191e-05
0.045000,-0.910000,-6.116950e-05,0.070648,14876.70,6.721923e-05
0.048000,-0.904000,-6.064773e-05,0.068821,14905.75,6.708819e-05
0.051000,-0.898000,-6.012898e-05,0.067009,14934.56,6.695878e-05
0.054000,-0.892000,-5.961322e-05,0.065212,14963.12,6.683096e-05
0.057000,-0.886000,-5.910039e-05,0.063431,14991.44,6.670473e-05
0.060000,-0.880000,-5.859044e-05,0.061666,15019.51,6.658005e-05
0.063000,-0.874000,-5.808333e-05,0.059915,15047.35,6.645690e-05
0.066000,-0.868000,-5.757902e-05,0.058180,15074.93,6.633528e-05
0.069000,-0.862000,-5.707746e-05,0.056460,15102.28,6.621515e-05
0.072000,-0.856000,-5.657860e-05,0.054755,15129.40,6.609650e-05
0.075000,-0.850000,-5.608241e-05,0.053065,15156.27,6.597930e-05
0.078000,-0.844000,-5.558883e-05,0.051390,15182.91,6.586354e-05
0.081000,-0.838000,-5.509784e-05,0.049729,15209.31,6.574921e-05
0.084000,-0.832000,-5.460938e-05,0.048083,15235.48,6.563628e-05
0.087000,-0.826000,-5.412342e-05,0.046452,15261.41,6.552473e-05
0.090000,-0.820000,-5.363993e-05,0.044835,15287.12,6.541455e-05
0.093000,-0.814000,-5.315885e-05,0.043233,15312.59,6.530572e-05
0.096000,-0.808000,-5.268017e-05,0.041645,15337.84,6.519822e-05
0.099000,-0.802000,-5.220382e-05,0.040072,15362.86,6.509205e-05
0.102000,-0.796000,-5.172979e-05,0.038512,15387.65,6.498718e-05
0.105000,-0.790000,-5.125804e-05,0.036967,15412.22,6.488359e-05
0.108000,-0.784000,-5.078852e-05,0.035437,15436.56,6.478128e-05
0.111000,-0.778000,-5.032121e-05,0.033920,15460.68,6.468022e-05
0.114000,-0.772000,-4.985607e-05,0.032417,15484.57,6.458040e-05
0.117000,-0.766000,-4.939307e-05,0.030928,15508.25,6.448182e-05
0.120000,-0.760000,-4.893218e-05,0.029453,15531.70,6.438444e-05
0.123000,-0.754000,-4.847336e-05,0.027991,15554.94,6.428827e-05
0.126000,-0.748000,-4.801658e-05,0.026544,15577.95,6.419328e-05
0.129000,-0.742000,-4.756181e-05,0.025110,15600.75,6.409947e-05
0.132000,-0.736000,-4.710902e-05,0.023690,15623.33,6.400682e-05
0.135000,-0.730000,-4.665818e-05,0.022283,15645.70,6.391532e-05
0.138000,-0.724000,-4.620926e-05,0.020890,15667.85,6.382495e-05
0.141000,-0.718000,-4.576224e-05,0.019510,15689.79,6.373570e-05
0.144000,-0.712000,-4.531707e-05,0.018143,15711.52,6.364757e-05
0.147000,-0.706000,-4.487374e-05,0.016790,15733.03,6.356054e-05
0.150000,-0.700000,-4.443221e-05,0.015451,15754.34,6.347459e-05
0.153000,-0.694000,-4.399247e-05,0.014124,15775.43,6.338972e-05
0.156000,-0.688000,-4.355447e-05,0.012811,15796.31,6.330592e-05
0.159000,-0.682000,-4.311820e-05,0.011510,15816.99,6.322317e-05
0.162000,-0.676000,-4.268363e-05,0.010223,15837.45,6.314146e-05
0.165000,-0.670000,-4.225073e-05,0.008949,15857.71,6.306079e-05
0.168000,-0.664000,-4.181948e-05,0.007688,15877.77,6.298114e-05
0.171000,-0.658000,-4.138985e-05,0.006439,15897.62,6.290251e-05
0.174000,-0.652000,-4.096182e-05,0.005204,15917.26,6.282488e-05
0.177000,-0.646000,-4.053536e-05,0.003981,15936.70,6.274824e-05
0.180000,-0.640000,-4.011046e-05,0.002771,15955.94,6.267259e-05
0.183000,-0.634000,-3.968708e-05,0.001574,15974.97,6.259791e-05
0.186000,-0.628000,-3.926520e-05,0.000389,15993.81,6.252420e-05
0.189000,-0.622000,-3.887500e-05,0.000000,16000.00,6.250000e-05
0.192000,-0.616000,-3.850000e-05,0.000000,16000.00,6.250000e-05
0.195000,-0.610000,-3.812500e-05,0.000000,16000.00,6.250000e-05
0.198000,-0.604000,-3.775000e-05,0.000000,16000.00,6.250000e-05
0.201000,-0.598000,-3.737500e-05,0.000000,16000.00,6.250000e-05
0.204000,-0.592000,-3.700000e-05,0.000000,16000.00,6.250000e-05
0.207000,-0.586000,-3.662500e-05,0.000000,16000.00,6.250000e-05
0.210000,-0.580000,-3.625000e-05,0.000000,16000.00,6.250000e-05
0.213000,-0.574000,-3.587500e-05,0.000000,16000.00,6.250000e-05
0.216000,-0.568000,-3.550000e-05,0.000000,16000.00,6.250000e-05
0.219000,-0.562000,-3.512500e-05,0.000000,16000.00,6.250000e-05
0.222000,-0.556000,-3.475000e-05,0.000000,16000.00,6.250000e-05
0.225000,-0.550000,-3.437500e-05,0.000000,16000.00,6.250000e-05
0.228000,-0.544000,-3.400000e-05,0.000000,16000.00,6.250000e-05
0.231000,-0.538000,-3.362500e-05,0.000000,16000.00,6.250000e-05
0.234000,-0.532000,-3.325000e-05,0.000000,16000.00,6.250000e-05
0.237000,-0.526000,-3.287500e-05,0.000000,16000.00,6.250000e-05
0.240000,-0.520000,-3.250000e-05,0.000000,16000.00,6.250000e-05
0.243000,-0.514000,-3.212500e-05,0.000000,16000.00,6.250000e-05
0.246000,-0.508000,-3.175000e-05,0.000000,16000.00,6.250000e-05
0.249000,-0.502000,-3.137500e-05,0.000000,16000.00,6.250000e-05
0.252000,-0.496000,-3.100000e-05,0.000000,16000.00,6.250000e-05
0.255000,-0.490000,-3.062500e-05,0.000000,16000.00,6.250000e-05
0.258000,-0.484000,-3.025000e-05,0.000000,16000.00,6.250000e-05
0.261000,-0.478000,-2.987500e-05,0.000000,16000.00,6.250000e-05
0.264000,-0.472000,-2.950000e-05,0.000000,16000.00,6.250000e-05
0.267000,-0.466000,-2.912500e-05,0.000000,16000.00,6.250000e-05
0.270000,-0.460000,-2.875000e-05,0.000000,16000.00,6.250000e-05
0.273000,-0.454000,-2.837500e-05,0.000000,16000.00,6.250000e-05
0.276000,-0.448000,-2.800000e-05,0.000000,16000.00,6.250000e-05
0.279000,-0.442000,-2.762500e-05,0.000000,16000.00,6.250000e-05
0.282000,-0.436000,-2.725000e-05,0.000000,16000.00,6.250000e-05
0.285000,-0.430000,-2.687500e-05,0.000000,16000.00,6.250000e-05
0.288000,-0.424000,-2.650000e-05,0.000000,16000.00,6.250000e-05
0.291000,-0.418000,-2.612500e-05,0.000000,16000.00,6.250000e-05
0.294000,-0.412000,-2.575000e-05,0.000000,16000.00,6.250000e-05
0.297000,-0.406000,-2.537500e-05,0.000000,16000.00,6.250000e-05
0.300000,-0.400000,-2.500000e-05,0.000000,16000.00,6.250000e-05
0.303000,-0.394000,-2.462500e-05,0.000000,16000.00,6.250000e-05
0.306000,-0.388000,-2.425000e-05,0.000000,16000.00,6.250000e-05
0.309000,-0.382000,-2.387500e-05,0.000000,16000.00,6.250000e-05
0.312000,-0.376000,-2.350000e-05,0.000000,16000.00,6.250000e-05
0.315000,-0.370000,-2.312500e-05,0.000000,16000.00,6.250000e-05
0.318000,-0.364000,-2.275000e-05,0.000000,16000.00,6.250000e-05
0.321000,-0.358000,-2.237500e-05,0.000000,16000.00,6.250000e-05
0.324000,-0.352000,-2.200000e-05,0.000000,16000.00,6.250000e-05
0.327000,-0.346000,-2.162500e-05,0.000000,16000.00,6.250000e-05
0.330000,-0.340000,-2.125000e-05,0.000000,16000.00,6.250000e-05
0.333000,-0.334000,-2.087500e-05,0.000000,16000.00,6.250000e-05
0.336000,-0.328000,-2.050000e-05,0.000000,16000.00,6.250000e-05
0.339000,-0.322000,-2.012500e-05,0.000000,16000.00,6.250000e-05
0.342000,-0.316000,-1.975000e-05,0.000000,16000.00,6.250000e-05
0.345000,-0.310000,-1.937500e-05,0.000000,16000.00,6.250000e-05
0.348000,-0.304000,-1.900000e-05,0.000000,16000.00,6.250000e-05
0.351000,-0.298000,-1.862500e-05,0.000000,16000.00,6.250000e-05
0.354000,-0.292000,-1.825000e-05,0.000000,16000.00,6.250000e-05
0.357000,-0.286000,-1.787500e-05,0.000000,16000.00,6.250000e-05
0.360000,-0.280000,-1.750000e-05,0.000000,16000.00,6.250000e-05
0.363000,-0.274000,-1.712500e-05,0.000000,16000.00,6.250000e-05
0.366000,-0.268000,-1.675000e-05,0.000000,16000.00,6.250000e-05
0.369000,-0.262000,-1.637500e-05,0.000000,16000.00,6.250000e-05
0.372000,-0.256000,-1.600000e-05,0.000000,16000.00,6.250000e-05
0.375000,-0.250000,-1.562500e-05,0.000000,16000.00,6.250000e-05
0.378000,-0.244000,-1.525000e-05,0.000000,16000.00,6.250000e-05
0.381000,-0.238000,-1.487500e-05,0.000000,16000.00,6.250000e-05
0.384000,-0.232000,-1.450000e-05,0.000000,16000.00,6.250000e-05
0.387000,-0.226000,-1.412500e-05,0.000000,16000.00,6.250000e-05
0.390000,-0.220000,-1.375000e-05,0.000000,16000.00,6.250000e-05
0.393000,-0.214000,-1.337500e-05,0.000000,16000.00,6.250000e-05
0.396000,-0.208000,-1.300000e-05,0.000000,16000.00,6.250000e-05
0.399000,-0.202000,-1.262500e-05,0.000000,16000.00,6.250000e-05
0.402000,-0.196000,-1.225000e-05,0.000000,16000.00,6.250000e-05
0.405000,-0.190000,-1.187500e-05,0.000000,16000.00,6.250000e-05
0.408000,-0.184000,-1.150000e-05,0.000000,16000.00,6.250000e-05
0.411000,-0.178000,-1.112500e-05,0.000000,16000.00,6.250000e-05
0.414000,-0.172000,-1.075000e-05,0.000000,16000.00,6.250000e-05
0.417000,-0.166000,-1.037500e-05,0.000000,16000.00,6.250000e-05
0.420000,-0.160000,-1.000000e-05,0.000000,16000.00,6.250000e-05
0.423000,-0.154000,-9.625000e-06,0.000000,16000.00,6.250000e-05
0.426000,-0.148000,-9.250000e-06,0.000000,16000.00,6.250000e-05
0.429000,-0.142000,-8.875000e-06,0.000000,16000.00,6.250000e-05
0.432000,-0.136000,-8.500000e-06,0.000000,16000.00,6.250000e-05
0.435000,-0.130000,-8.125000e-06,0.000000,16000.00,6.250000e-05
0.438000,-0.124000,-7.750000e-06,0.000000,16000.00,6.250000e-05
0.441000,-0.118000,-7.375000e-06,0.000000,16000.00,6.250000e-05
0.444000,-0.112000,-7.000000e-06,0.000000,16000.00,6.250000e-05
0.447000,-0.106000,-6.625000e-06,0.000000,16000.00,6.250000e-05
0.450000,-0.100000,-6.250000e-06,0.000000,16000.00,6.250000e-05
0.453000,-0.094000,-5.875000e-06,0.000000,16000.00,6.250000e-05
0.456000,-0.088000,-5.500000e-06,0.000000,16000.00,6.250000e-05
0.459000,-0.082000,-5.125000e-06,0.000000,16000.00,6.250000e-05
0.462000,-0.076000,-4.750000e-06,0.000000,16000.00,6.250000e-05
0.465000,-0.070000,-4.375000e-06,0.000000,16000.00,6.250000e-05
0.468000,-0.064000,-4.000000e-06,0.000000,16000.00,6.250000e-05
0.471000,-0.058000,-3.625000e-06,0.000000,16000.00,6.250000e-05
0.474000,-0.052000,-3.250000e-06,0.000000,16000.00,6.250000e-05
0.477000,-0.046000,-2.875000e-06,0.000000,16000.00,6.250000e-05
0.480000,-0.040000,-2.500000e-06,0.000000,16000.00,6.250000e-05
0.483000,-0.034000,-2.125000e-06,0.000000,16000.00,6.250000e-05
0.486000,-0.028000,-1.750000e-06,0.000000,16000.00,6.250000e-05
0.489000,-0.022000,-1.375000e-06,0.000000,16000.00,6.250000e-05
0.492000,-0.016000,-1.000000e-06,0.000000,16000.00,6.250000e-05
0.495000,-0.010000,-6.250000e-07,0.000000,16000.00,6.250000e-05
0.498000,-0.004000,-2.500000e-07,0.000000,16000.00,6.250000e-05
0.501000,0.002000,1.250001e-07,0.000001,15999.99,6.250003e-05
0.504000,0.008000,5.000048e-07,0.000010,15999.84,6.250061e-05
0.507000,0.014000,8.750263e-07,0.000030,15999.52,6.250188e-05
0.510000,0.020000,1.250077e-06,0.000062,15999.02,6.250384e-05
0.513000,0.026000,1.625169e-06,0.000105,15998.33,6.250651e-05
0.516000,0.032000,2.000316e-06,0.000159,15997.47,6.250988e-05
0.519000,0.038000,2.375530e-06,0.000224,15996.43,6.251394e-05
0.522000,0.044000,2.750823e-06,0.000301,15995.21,6.251871e-05
0.525000,0.050000,3.126209e-06,0.000389,15993.81,6.252418e-05
0.528000,0.056000,3.501699e-06,0.000488,15992.23,6.253035e-05
0.531000,0.062000,3.877307e-06,0.000599,15990.48,6.253722e-05
0.534000,0.068000,4.253046e-06,0.000721,15988.54,6.254479e-05
0.537000,0.074000,4.628927e-06,0.000854,15986.43,6.255307e-05
0.540000,0.080000,5.004964e-06,0.000998,15984.13,6.256205e-05
0.543000,0.086000,5.381169e-06,0.001154,15981.66,6.257173e-05
0.546000,0.092000,5.757555e-06,0.001320,15979.00,6.258212e-05
0.549000,0.098000,6.134136e-06,0.001499,15976.17,6.259322e-05
0.552000,0.104000,6.510923e-06,0.001688,15973.16,6.260503e-05
0.555000,0.110000,6.887930e-06,0.001889,15969.97,6.261754e-05
0.558000,0.116000,7.265169e-06,0.002101,15966.59,6.263077e-05
0.561000,0.122000,7.642654e-06,0.002324,15963.04,6.264471e-05
0.564000,0.128000,8.020398e-06,0.002559,15959.31,6.265936e-05
0.567000,0.134000,8.398413e-06,0.002805,15955.40,6.267473e-05
0.570000,0.140000,8.776713e-06,0.003063,15951.30,6.269081e-05
0.573000,0.146000,9.155311e-06,0.003332,15947.03,6.270761e-05
0.576000,0.152000,9.534220e-06,0.003612,15942.57,6.272513e-05
0.579000,0.158000,9.913453e-06,0.003903,15937.94,6.274337e-05
0.582000,0.164000,1.029302e-05,0.004206,15933.12,6.276234e-05
0.585000,0.170000,1.067294e-05,0.004520,15928.12,6.278203e-05
0.588000,0.176000,1.105323e-05,0.004846,15922.95,6.280245e-05
0.591000,0.182000,1.143389e-05,0.005183,15917.59,6.282360e-05
0.594000,0.188000,1.181495e-05,0.005532,15912.04,6.284548e-05
0.597000,0.194000,1.219641e-05,0.005892,15906.32,6.286809e-05
0.600000,0.200000,1.257829e-05,0.006263,15900.41,6.289144e-05
0.603000,0.206000,1.296060e-05,0.006646,15894.33,6.291553e-05
0.606000,0.212000,1.334336e-05,0.007040,15888.06,6.294036e-05
0.609000,0.218000,1.372657e-05,0.007446,15881.60,6.296593e-05
0.612000,0.224000,1.411027e-05,0.007864,15874.97,6.299226e-05
0.615000,0.230000,1.449444e-05,0.008293,15868.15,6.301933e-05
0.618000,0.236000,1.487913e-05,0.008733,15861.15,6.304715e-05
0.621000,0.242000,1.526433e-05,0.009185,15853.96,6.307573e-05
0.624000,0.248000,1.565006e-05,0.009648,15846.59,6.310506e-05
0.627000,0.254000,1.603633e-05,0.010124,15839.04,6.313516e-05
0.630000,0.260000,1.642316e-05,0.010610,15831.30,6.316602e-05
0.633000,0.266000,1.681057e-05,0.011109,15823.37,6.319765e-05
0.636000,0.272000,1.719857e-05,0.011619,15815.27,6.323005e-05
0.639000,0.278000,1.758718e-05,0.012140,15806.97,6.326322e-05
0.642000,0.284000,1.797640e-05,0.012673,15798.49,6.329717e-05
0.645000,0.290000,1.836625e-05,0.013218,15789.83,6.333191e-05
0.648000,0.296000,1.875676e-05,0.013775,15780.98,6.336743e-05
0.651000,0.302000,1.914793e-05,0.014343,15771.94,6.340374e-05
0.654000,0.308000,1.953978e-05,0.014923,15762.72,6.344084e-05
0.657000,0.314000,1.993232e-05,0.015515,15753.31,6.347874e-05
0.660000,0.320000,2.032558e-05,0.016119,15743.71,6.351744e-05
0.663000,0.326000,2.071956e-05,0.016734,15733.92,6.355694e-05
0.666000,0.332000,2.111429e-05,0.017362,15723.95,6.359726e-05
0.669000,0.338000,2.150978e-05,0.018001,15713.79,6.363839e-05
0.672000,0.344000,2.190604e-05,0.018652,15703.43,6.368034e-05
0.675000,0.350000,2.230309e-05,0.019315,15692.89,6.372311e-05
0.678000,0.356000,2.270095e-05,0.019990,15682.16,6.376672e-05
0.681000,0.362000,2.309964e-05,0.020677,15671.24,6.381115e-05
0.684000,0.368000,2.349916e-05,0.021375,15660.13,6.385642e-05
0.687000,0.374000,2.389955e-05,0.022086,15648.83,6.390254e-05
0.690000,0.380000,2.430081e-05,0.022809,15637.34,6.394950e-05
0.693000,0.386000,2.470297e-05,0.023544,15625.65,6.399732e-05
0.696000,0.392000,2.510603e-05,0.024291,15613.78,6.404600e-05
0.699000,0.398000,2.551003e-05,0.025050,15601.71,6.409554e-05
0.702000,0.404000,2.591497e-05,0.025821,15589.45,6.414596e-05
0.705000,0.410000,2.632087e-05,0.026604,15576.99,6.419725e-05
0.708000,0.416000,2.672776e-05,0.027400,15564.34,6.424942e-05
0.711000,0.422000,2.713565e-05,0.028208,15551.50,6.430248e-05
0.714000,0.428000,2.754455e-05,0.029028,15538.46,6.435643e-05
0.717000,0.434000,2.795450e-05,0.029860,15525.23,6.441129e-05
0.720000,0.440000,2.836550e-05,0.030704,15511.80,6.446705e-05
0.723000,0.446000,2.877758e-05,0.031561,15498.17,6.452373e-05
0.726000,0.452000,2.919076e-05,0.032431,15484.35,6.458132e-05
0.729000,0.458000,2.960505e-05,0.033312,15470.33,6.463985e-05
0.732000,0.464000,3.002048e-05,0.034207,15456.12,6.469931e-05
0.735000,0.470000,3.043706e-05,0.035113,15441.70,6.475971e-05
0.738000,0.476000,3.085482e-05,0.036032,15427.09,6.482106e-05
0.741000,0.482000,3.127378e-05,0.036964,15412.27,6.488336e-05
0.744000,0.488000,3.169396e-05,0.037908,15397.26,6.494663e-05
0.747000,0.494000,3.211537e-05,0.038865,15382.04,6.501088e-05
0.750000,0.500000,3.253805e-05,0.039835,15366.63,6.507610e-05
0.753000,0.506000,3.296201e-05,0.040817,15351.01,6.514231e-05
0.756000,0.512000,3.338727e-05,0.041812,15335.19,6.520951e-05
0.759000,0.518000,3.381386e-05,0.042820,15319.16,6.527772e-05
0.762000,0.524000,3.424180e-05,0.043841,15302.93,6.534695e-05
0.765000,0.530000,3.467111e-05,0.044874,15286.50,6.541719e-05
0.768000,0.536000,3.510182e-05,0.045920,15269.86,6.548847e-05
0.771000,0.542000,3.553394e-05,0.046980,15253.02,6.556078e-05
0.774000,0.548000,3.596751e-05,0.048052,15235.97,6.563415e-05
0.777000,0.554000,3.640255e-05,0.049137,15218.71,6.570857e-05
0.780000,0.560000,3.683907e-05,0.050236,15201.25,6.578406e-05
0.783000,0.566000,3.727712e-05,0.051347,15183.58,6.586063e-05
0.786000,0.572000,3.771670e-05,0.052472,15165.69,6.593829e-05
0.789000,0.578000,3.815785e-05,0.053610,15147.60,6.601705e-05
0.792000,0.584000,3.860060e-05,0.054761,15129.30,6.609692e-05
0.795000,0.590000,3.904496e-05,0.055926,15110.78,6.617790e-05
0.798000,0.596000,3.949097e-05,0.057103,15092.06,6.626002e-05
0.801000,0.602000,3.993866e-05,0.058295,15073.12,6.634328e-05
0.804000,0.608000,4.038804e-05,0.059499,15053.96,6.642769e-05
0.807000,0.614000,4.083915e-05,0.060717,15034.59,6.651327e-05
0.810000,0.620000,4.129202e-05,0.061949,15015.01,6.660003e-05
0.813000,0.626000,4.174667e-05,0.063194,14995.21,6.668797e-05
0.816000,0.632000,4.220314e-05,0.064454,14975.19,6.677712e-05
0.819000,0.638000,4.266145e-05,0.065726,14954.95,6.686748e-05
0.822000,0.644000,4.312164e-05,0.067013,14934.50,6.695907e-05
0.825000,0.650000,4.358373e-05,0.068313,14913.82,6.705189e-05
0.828000,0.656000,4.404776e-05,0.069627,14892.93,6.714598e-05
0.831000,0.662000,4.451376e-05,0.070956,14871.81,6.724132e-05
0.834000,0.668000,4.498175e-05,0.072298,14850.47,6.733795e-05
0.837000,0.674000,4.545178e-05,0.073654,14828.90,6.743588e-05
0.840000,0.680000,4.592388e-05,0.075024,14807.11,6.753511e-05
0.843000,0.686000,4.639807e-05,0.076409,14785.10,6.763567e-05
0.846000,0.692000,4.687440e-05,0.077808,14762.86,6.773757e-05
0.849000,0.698000,4.735290e-05,0.079221,14740.39,6.784083e-05
0.852000,0.704000,4.783360e-05,0.080649,14717.69,6.794545e-05
0.855000,0.710000,4.831654e-05,0.082091,14694.76,6.805147e-05
0.858000,0.716000,4.880176e-05,0.083547,14671.60,6.815888e-05
0.861000,0.722000,4.928930e-05,0.085018,14648.21,6.826772e-05
0.864000,0.728000,4.977918e-05,0.086504,14624.59,6.837800e-05
0.867000,0.734000,5.027146e-05,0.088004,14600.73,6.848973e-05
0.870000,0.740000,5.076617e-05,0.089520,14576.64,6.860294e-05
0.873000,0.746000,5.126335e-05,0.091050,14552.31,6.871763e-05
0.876000,0.752000,5.176305e-05,0.092595,14527.74,6.883384e-05
0.879000,0.758000,5.226530e-05,0.094155,14502.93,6.895158e-05
0.882000,0.764000,5.277014e-05,0.095731,14477.88,6.907086e-05
0.885000,0.770000,5.327762e-05,0.097321,14452.60,6.919172e-05
0.888000,0.776000,5.378779e-05,0.098927,14427.07,6.931417e-05
0.891000,0.782000,5.430069e-05,0.100548,14401.29,6.943822e-05
0.894000,0.788000,5.481636e-05,0.102184,14375.27,6.956391e-05
0.897000,0.794000,5.533485e-05,0.103836,14349.00,6.969125e-05
0.900000,0.800000,5.585621e-05,0.105504,14322.49,6.982027e-05
0.903000,0.806000,5.638049e-05,0.107187,14295.72,6.995098e-05
0.906000,0.812000,5.690774e-05,0.108886,14268.71,7.008342e-05
0.909000,0.818000,5.743800e-05,0.110601,14241.44,7.021761e-05
0.912000,0.824000,5.797133e-05,0.112332,14213.92,7.035356e-05
0.915000,0.830000,5.850779e-05,0.114079,14186.15,7.049131e-05
0.918000,0.836000,5.904742e-05,0.115842,14158.11,7.063088e-05
0.921000,0.842000,5.959027e-05,0.117621,14129.82,7.077230e-05
0.924000,0.848000,6.013642e-05,0.119417,14101.27,7.091559e-05
0.927000,0.854000,6.068590e-05,0.121229,14072.46,7.106078e-05
0.930000,0.860000,6.123879e-05,0.123057,14043.39,7.120790e-05
0.933000,0.866000,6.179514e-05,0.124903,14014.05,7.135697e-05
0.936000,0.872000,6.235501e-05,0.126765,13984.44,7.150804e-05
0.939000,0.878000,6.291846e-05,0.128643,13954.57,7.166112e-05
0.942000,0.884000,6.348556e-05,0.130539,13924.43,7.181625e-05
0.945000,0.890000,6.405637e-05,0.132452,13894.01,7.197345e-05
0.948000,0.896000,6.463096e-05,0.134382,13863.32,7.213277e-05
0.951000,0.902000,6.520940e-05,0.136329,13832.36,7.229423e-05
0.954000,0.908000,6.579174e-05,0.138294,13801.12,7.245787e-05
0.957000,0.914000,6.637808e-05,0.140276,13769.61,7.262372e-05
0.960000,0.920000,6.696847e-05,0.142276,13737.81,7.279182e-05
0.963000,0.926000,6.756300e-05,0.144294,13705.73,7.296220e-05
0.966000,0.932000,6.816173e-05,0.146329,13673.36,7.313491e-05
0.969000,0.938000,6.876475e-05,0.148383,13640.71,7.330997e-05
0.972000,0.944000,6.937214e-05,0.150455,13607.77,7.348743e-05
0.975000,0.950000,6.998397e-05,0.152545,13574.54,7.366734e-05
0.978000,0.956000,7.060033e-05,0.154653,13541.01,7.384972e-05
0.981000,0.962000,7.122131e-05,0.156780,13507.19,7.403462e-05
0.984000,0.968000,7.184699e-05,0.158926,13473.08,7.422209e-05
0.987000,0.974000,7.247746e-05,0.161091,13438.66,7.441218e-05
0.990000,0.980000,7.311282e-05,0.163274,13403.94,7.460491e-05
0.993000,0.986000,7.375315e-05,0.165477,13368.92,7.480035e-05
0.996000,0.992000,7.439856e-05,0.167699,13333.59,7.499855e-05
0.999000,0.998000,7.504914e-05,0.169940,13297.95,7.519954e-05
1.002000,0.996000,7.510125e-05,0.172195,13262.10,7.540286e-05
1.005000,0.990000,7.485070e-05,0.174445,13226.33,7.560676e-05
1.008000,0.984000,7.459810e-05,0.176687,13190.68,7.581108e-05
1.011000,0.978000,7.434345e-05,0.178921,13155.16,7.601580e-05
1.014000,0.972000,7.408674e-05,0.181147,13119.76,7.622092e-05
1.017000,0.966000,7.382794e-05,0.183366,13084.48,7.642644e-05
1.020000,0.960000,7.356704e-05,0.185577,13049.32,7.663234e-05
1.023000,0.954000,7.330404e-05,0.187780,13014.29,7.683861e-05
1.026000,0.948000,7.303890e-05,0.189976,12979.39,7.704525e-05
1.029000,0.942000,7.277162e-05,0.192163,12944.61,7.725225e-05
1.032000,0.936000,7.250218e-05,0.194342,12909.96,7.745959e-05
1.035000,0.930000,7.223056e-05,0.196513,12875.44,7.766727e-05
1.038000,0.924000,7.195676e-05,0.198676,12841.05,7.787528e-05
1.041000,0.918000,7.168075e-05,0.200831,12806.79,7.808361e-05
1.044000,0.912000,7.140252e-05,0.202977,12772.66,7.829224e-05
1.047000,0.906000,7.112206e-05,0.205116,12738.66,7.850117e-05
1.050000,0.900000,7.083935e-05,0.207245,12704.80,7.871039e-05
1.053000,0.894000,7.055437e-05,0.209366,12671.08,7.891988e-05
1.056000,0.888000,7.026712e-05,0.211479,12637.49,7.912964e-05
1.059000,0.882000,6.997757e-05,0.213582,12604.04,7.933964e-05
1.062000,0.876000,6.968570e-05,0.215678,12570.73,7.954989e-05
1.065000,0.870000,6.939152e-05,0.217764,12537.56,7.976037e-05
1.068000,0.864000,6.909500e-05,0.219841,12504.52,7.997106e-05
1.071000,0.858000,6.879612e-05,0.221910,12471.63,8.018195e-05
1.074000,0.852000,6.849487e-05,0.223969,12438.89,8.039304e-05
1.077000,0.846000,6.819124e-05,0.226020,12406.29,8.060430e-05
1.080000,0.840000,6.788521e-05,0.228061,12373.83,8.081573e-05
1.083000,0.834000,6.757677e-05,0.230093,12341.52,8.102731e-05
1.086000,0.828000,6.726591e-05,0.232116,12309.36,8.123902e-05
1.089000,0.822000,6.695260e-05,0.234129,12277.34,8.145085e-05
1.092000,0.816000,6.663684e-05,0.236133,12245.48,8.166279e-05
1.095000,0.810000,6.631861e-05,0.238128,12213.77,8.187483e-05
1.098000,0.804000,6.599790e-05,0.240113,12182.21,8.208694e-05
1.101000,0.798000,6.567469e-05,0.242088,12150.80,8.229911e-05
1.104000,0.792000,6.534897e-05,0.244054,12119.55,8.251133e-05
1.107000,0.786000,6.502073e-05,0.246009,12088.45,8.272358e-05
1.110000,0.780000,6.468996e-05,0.247955,12057.51,8.293584e-05
1.113000,0.774000,6.435663e-05,0.249891,12026.73,8.314810e-05
1.116000,0.768000,6.402074e-05,0.251817,11996.11,8.336034e-05
1.119000,0.762000,6.368228e-05,0.253733,11965.65,8.357255e-05
1.122000,0.756000,6.334123e-05,0.255638,11935.35,8.378470e-05
1.125000,0.750000,6.299758e-05,0.257533,11905.22,8.399677e-05
1.128000,0.744000,6.265132e-05,0.259418,11875.25,8.420876e-05
1.131000,0.738000,6.230243e-05,0.261293,11845.44,8.442064e-05
