t_s,V_in_V,I_sim_A,x_sim,R_sim_ohm,G_sim_S,P_sim_W
0.616010,0.934317,1.113781e-04,0.478809,8386.93,1.192331e-04,1.040625e-04
0.618010,0.932059,1.115804e-04,0.481039,8351.48,1.197393e-04,1.039996e-04
0.620010,0.929765,1.117809e-04,0.483273,8315.96,1.202507e-04,1.039299e-04
0.622010,0.927433,1.119796e-04,0.485511,8280.38,1.207674e-04,1.038535e-04
0.624010,0.925065,1.121763e-04,0.487752,8244.74,1.212894e-04,1.037704e-04
0.626010,0.922660,1.123712e-04,0.489998,8209.04,1.218170e-04,1.036804e-04
0.628010,0.920219,1.125642e-04,0.492247,8173.27,1.223501e-04,1.035837e-04
0.630011,0.917742,1.127553e-04,0.494500,8137.44,1.228887e-04,1.034802e-04
0.632011,0.915228,1.129444e-04,0.496758,8101.55,1.234331e-04,1.033698e-04
0.634011,0.912678,1.131315e-04,0.499018,8065.61,1.239832e-04,1.032527e-04
0.636011,0.910092,1.133167e-04,0.501283,8029.60,1.245392e-04,1.031287e-04
0.638011,0.907470,1.134999e-04,0.503551,7993.53,1.251011e-04,1.029978e-04
0.640011,0.904813,1.136811e-04,0.505823,7957.41,1.256690e-04,1.028601e-04
0.642011,0.902119,1.138603e-04,0.508099,7921.23,1.262430e-04,1.027155e-04
0.644011,0.899391,1.140373e-04,0.510378,7884.99,1.268232e-04,1.025641e-04
0.646011,0.896626,1.142124e-04,0.512660,7848.70,1.274096e-04,1.024058e-04
0.648011,0.893826,1.143853e-04,0.514946,7812.35,1.280024e-04,1.022406e-04
0.650011,0.890991,1.145561e-04,0.517236,7775.95,1.286017e-04,1.020685e-04
0.652011,0.888121,1.147248e-04,0.519529,7739.49,1.292074e-04,1.018895e-04
0.654011,0.885215,1.148913e-04,0.521825,7702.98,1.298199e-04,1.017035e-04
0.656011,0.882275,1.150556e-04,0.524125,7666.42,1.304390e-04,1.015107e-04
0.658011,0.879300,1.152178e-04,0.526427,7629.80,1.310650e-04,1.013110e-04
0.660011,0.876290,1.153776e-04,0.528733,7593.14,1.316979e-04,1.011043e-04
0.662011,0.873246,1.155353e-04,0.531043,7556.42,1.323378e-04,1.008907e-04
0.664011,0.870167,1.156907e-04,0.533355,7519.66,1.329848e-04,1.006701e-04
0.666011,0.867053,1.158437e-04,0.535670,7482.84,1.336391e-04,1.004427e-04
0.668011,0.863906,1.159944e-04,0.537989,7445.98,1.343007e-04,1.002083e-04
0.670011,0.860724,1.161428e-04,0.540310,7409.07,1.349698e-04,9.996693e-05
0.672011,0.857509,1.162888e-04,0.542635,7372.11,1.356464e-04,9.971864e-05
0.674011,0.854259,1.164324e-04,0.544962,7335.10,1.363307e-04,9.946342e-05
0.676011,0.850976,1.165735e-04,0.547292,7298.05,1.370228e-04,9.920125e-05
0.678011,0.847659,1.167122e-04,0.549625,7260.96,1.377228e-04,9.893214e-05
0.680011,0.844309,1.168483e-04,0.551961,7223.82,1.384308e-04,9.865608e-05
0.682011,0.840925,1.169820e-04,0.554299,7186.64,1.391470e-04,9.837309e-05
0.684011,0.837508,1.171130e-04,0.556640,7149.42,1.398715e-04,9.808316e-05
0.686011,0.834059,1.172415e-04,0.558984,7112.16,1.406043e-04,9.778629e-05
0.688011,0.830576,1.173673e-04,0.561330,7074.85,1.413457e-04,9.748248e-05
0.690012,0.827060,1.174905e-04,0.563679,7037.51,1.420957e-04,9.717174e-05
0.692012,0.823512,1.176110e-04,0.566030,7000.13,1.428545e-04,9.685408e-05
0.694012,0.819931,1.177288e-04,0.568383,6962.71,1.436223e-04,9.652949e-05
0.696012,0.816318,1.178437e-04,0.570739,6925.25,1.443991e-04,9.619798e-05
0.698012,0.812673,1.179559e-04,0.573097,6887.76,1.451851e-04,9.585955e-05
0.700012,0.808995,1.180652e-04,0.575457,6850.23,1.459805e-04,9.551422e-05
0.702012,0.805286,1.181716e-04,0.577820,6812.67,1.467854e-04,9.516198e-05
0.704012,0.801545,1.182751e-04,0.580184,6775.07,1.475999e-04,9.480284e-05
0.706012,0.797772,1.183757e-04,0.582551,6737.44,1.484243e-04,9.443682e-05
0.708012,0.793968,1.184732e-04,0.584919,6699.78,1.492586e-04,9.406391e-05
0.710012,0.790132,1.185677e-04,0.587290,6662.09,1.501030e-04,9.368412e-05
0.712012,0.786265,1.186590e-04,0.589662,6624.37,1.509577e-04,9.329747e-05
0.714012,0.782368,1.187472e-04,0.592036,6586.62,1.518228e-04,9.290397e-05
0.716012,0.778439,1.188322e-04,0.594412,6548.85,1.526986e-04,9.250361e-05
0.718012,0.774479,1.189140e-04,0.596790,6511.05,1.535851e-04,9.209642e-05
0.720012,0.770489,1.189924e-04,0.599169,6473.22,1.544827e-04,9.168240e-05
0.722012,0.766469,1.190676e-04,0.601549,6435.37,1.553913e-04,9.126156e-05
0.724012,0.762418,1.191393e-04,0.603931,6397.49,1.563113e-04,9.083391e-05
0.726012,0.758337,1.192075e-04,0.606315,6359.59,1.572428e-04,9.039948e-05
0.728012,0.754226,1.192722e-04,0.608700,6321.67,1.581860e-04,8.995826e-05
0.730012,0.750086,1.193334e-04,0.611086,6283.74,1.591410e-04,8.951028e-05
0.732012,0.745916,1.193909e-04,0.613473,6245.78,1.601082e-04,8.905554e-05
0.734012,0.741716,1.194447e-04,0.615862,6207.80,1.610876e-04,8.859406e-05
0.736012,0.737487,1.194948e-04,0.618251,6169.81,1.620795e-04,8.812585e-05
0.738012,0.733229,1.195410e-04,0.620641,6131.80,1.630842e-04,8.765094e-05
0.740012,0.728942,1.195833e-04,0.623033,6093.78,1.641017e-04,8.716933e-05
0.742012,0.724626,1.196217e-04,0.625425,6055.75,1.651324e-04,8.668104e-05
0.744012,0.720282,1.196560e-04,0.627817,6017.70,1.661764e-04,8.618609e-05
0.746012,0.715909,1.196862e-04,0.630211,5979.65,1.672340e-04,8.568449e-05
0.748012,0.711508,1.197123e-04,0.632605,5941.58,1.683054e-04,8.517626e-05
0.750013,0.707079,1.197340e-04,0.634999,5903.51,1.693908e-04,8.466143e-05
0.752013,0.702622,1.197515e-04,0.637394,5865.43,1.704905e-04,8.414001e-05
0.754013,0.698137,1.197644e-04,0.639789,5827.35,1.716047e-04,8.361201e-05
0.756013,0.693625,1.197729e-04,0.642185,5789.26,1.727336e-04,8.307747e-05
0.758013,0.689085,1.197768e-04,0.644580,5751.17,1.738776e-04,8.253639e-05
0.760013,0.684518,1.197759e-04,0.646976,5713.08,1.750368e-04,8.198880e-05
0.762013,0.679924,1.197703e-04,0.649371,5675.00,1.762116e-04,8.143473e-05
0.764013,0.675303,1.197598e-04,0.651767,5636.91,1.774021e-04,8.087419e-05
0.766013,0.670656,1.197443e-04,0.654162,5598.83,1.786088e-04,8.030721e-05
0.768013,0.665982,1.197237e-04,0.656556,5560.75,1.798317e-04,7.973381e-05
0.770013,0.661282,1.196979e-04,0.658951,5522.69,1.810713e-04,7.915401e-05
0.772013,0.656555,1.196668e-04,0.661344,5484.63,1.823278e-04,7.856785e-05
0.774013,0.651803,1.196302e-04,0.663737,5446.58,1.836015e-04,7.797534e-05
0.776013,0.647025,1.195881e-04,0.666129,5408.54,1.848927e-04,7.737651e-05
0.778013,0.642221,1.195404e-04,0.668521,5370.52,1.862016e-04,7.677139e-05
0.780013,0.637393,1.194868e-04,0.670911,5332.52,1.875287e-04,7.616001e-05
0.782013,0.632538,1.194273e-04,0.673300,5294.53,1.888742e-04,7.554239e-05
0.784013,0.627659,1.193618e-04,0.675688,5256.56,1.902384e-04,7.491856e-05
0.786013,0.622756,1.192901e-04,0.678074,5218.62,1.916216e-04,7.428856e-05
0.788013,0.617827,1.192120e-04,0.680459,5180.70,1.930242e-04,7.365242e-05
0.790013,0.612874,1.191274e-04,0.682843,5142.80,1.944466e-04,7.301016e-05
0.792013,0.607897,1.190362e-04,0.685224,5104.93,1.958889e-04,7.236182e-05
0.794013,0.602896,1.189382e-04,0.687604,5067.10,1.973517e-04,7.170743e-05
0.796013,0.597872,1.188333e-04,0.689982,5029.29,1.988352e-04,7.104703e-05
0.798013,0.592823,1.187212e-04,0.692357,4991.52,2.003398e-04,7.038065e-05
0.800013,0.587751,1.186017e-04,0.694730,4953.79,2.018658e-04,6.970833e-05
0.802013,0.582656,1.184748e-04,0.697101,4916.09,2.034136e-04,6.903011e-05
0.804013,0.577538,1.183402e-04,0.699469,4878.44,2.049836e-04,6.834602e-05
0.806013,0.572398,1.181978e-04,0.701835,4840.83,2.065761e-04,6.765610e-05
0.808013,0.567234,1.180472e-04,0.704197,4803.27,2.081915e-04,6.696040e-05
0.810014,0.562048,1.178884e-04,0.706556,4765.76,2.098303e-04,6.625896e-05
0.812014,0.556840,1.177211e-04,0.708912,4728.30,2.114927e-04,6.555183e-05
0.814014,0.551610,1.175450e-04,0.711265,4690.89,2.131792e-04,6.483904e-05
0.816014,0.546359,1.173600e-04,0.713614,4653.54,2.148901e-04,6.412064e-05
0.818014,0.541085,1.171658e-04,0.715959,4616.25,2.166259e-04,6.339669e-05
0.820014,0.535791,1.169622e-04,0.718300,4579.03,2.183870e-04,6.266723e-05
0.822014,0.530475,1.167488e-04,0.720637,4541.87,2.201737e-04,6.193231e-05
0.824014,0.525138,1.165256e-04,0.722970,4504.78,2.219864e-04,6.119199e-05
0.826014,0.519780,1.162920e-04,0.725298,4467.76,2.238256e-04,6.044633e-05
0.828014,0.514402,1.160480e-04,0.727621,4430.82,2.256917e-04,5.969537e-05
0.830014,0.509004,1.157932e-04,0.729939,4393.96,2.275850e-04,5.893919e-05
0.832014,0.503586,1.155272e-04,0.732253,4357.18,2.295060e-04,5.817784e-05
0.834014,0.498147,1.152498e-04,0.734560,4320.49,2.314551e-04,5.741139e-05
0.836014,0.492689,1.149607e-04,0.736862,4283.89,2.334327e-04,5.663991e-05
0.838014,0.487212,1.146595e-04,0.739158,4247.38,2.354391e-04,5.586346e-05
0.840014,0.481715,1.143458e-04,0.741448,4210.97,2.374748e-04,5.508211e-05
0.842014,0.476199,1.140194e-04,0.743732,4174.67,2.395401e-04,5.429596e-05
0.844014,0.470665,1.136797e-04,0.746009,4138.46,2.416355e-04,5.350506e-05
0.846014,0.465112,1.133265e-04,0.748278,4102.37,2.437614e-04,5.270952e-05
0.848014,0.459540,1.129594e-04,0.750541,4066.40,2.459180e-04,5.190941e-05
0.850014,0.453951,1.125779e-04,0.752796,4030.54,2.481059e-04,5.110482e-05
0.852014,0.448343,1.121815e-04,0.755044,3994.80,2.503252e-04,5.029585e-05
0.854014,0.442718,1.117700e-04,0.757283,3959.20,2.525764e-04,4.948260e-05
0.856014,0.437075,1.113427e-04,0.759514,3923.73,2.548598e-04,4.866517e-05
0.858014,0.431416,1.108993e-04,0.761736,3888.39,2.571757e-04,4.784367e-05
0.860014,0.425739,1.104392e-04,0.763949,3853.20,2.595243e-04,4.701822e-05
0.862014,0.420045,1.099619e-04,0.766153,3818.16,2.619061e-04,4.618893e-05
0.864014,0.414334,1.094670e-04,0.768347,3783.28,2.643211e-04,4.535593e-05
0.866014,0.408608,1.089538e-04,0.770531,3748.55,2.667697e-04,4.451936e-05
0.868014,0.402865,1.084218e-04,0.772705,3713.99,2.692520e-04,4.367935e-05
0.870015,0.397106,1.078705e-04,0.774868,3679.61,2.717682e-04,4.283604e-05
0.872015,0.391332,1.072993e-04,0.777019,3645.40,2.743185e-04,4.198960e-05
0.874015,0.385542,1.067075e-04,0.779159,3611.38,2.769028e-04,4.114019e-05
0.876015,0.379737,1.060945e-04,0.781287,3577.54,2.795214e-04,4.028797e-05
0.878015,0.373917,1.054597e-04,0.783402,3543.91,2.821741e-04,3.943312e-05
0.880015,0.368082,1.048024e-04,0.785504,3510.48,2.848610e-04,3.857583e-05
0.882015,0.362232,1.041219e-04,0.787593,3477.27,2.875819e-04,3.771631e-05
0.884015,0.356369,1.034175e-04,0.789668,3444.28,2.903367e-04,3.685477e-05
0.886015,0.350491,1.026886e-04,0.791729,3411.51,2.931253e-04,3.599141e-05
0.888015,0.344599,1.019343e-04,0.793775,3378.98,2.959472e-04,3.512649e-05
0.890015,0.338694,1.011539e-04,0.795805,3346.70,2.988022e-04,3.426024e-05
0.892015,0.332776,1.003467e-04,0.797820,3314.66,3.016898e-04,3.339292e-05
0.894015,0.326844,9.951179e-05,0.799818,3282.89,3.046096e-04,3.252481e-05
0.896015,0.320899,9.864842e-05,0.801799,3251.39,3.075608e-04,3.165620e-05
0.898015,0.314942,9.775577e-05,0.803763,3220.17,3.105428e-04,3.078739e-05
0.900015,0.308972,9.683298e-05,0.805709,3189.23,3.135549e-04,2.991870e-05
0.902015,0.302990,9.587922e-05,0.807635,3158.60,3.165960e-04,2.905047e-05
0.904015,0.296996,9.489360e-05,0.809543,3128.27,3.196651e-04,2.818306e-05
0.906015,0.290991,9.387527e-05,0.811430,3098.27,3.227611e-04,2.731684e-05
0.908015,0.284974,9.282333e-05,0.813296,3068.59,3.258826e-04,2.645221e-05
0.910015,0.278945,9.173689e-05,0.815141,3039.25,3.290283e-04,2.558958e-05
0.912015,0.272906,9.061506e-05,0.816964,3010.27,3.321965e-04,2.472939e-05
0.914015,0.266856,8.945693e-05,0.818765,2981.64,3.353856e-04,2.387211e-05
0.916015,0.260795,8.826162e-05,0.820541,2953.39,3.385935e-04,2.301821e-05
0.918015,0.254724,8.702822e-05,0.822294,2925.53,3.418182e-04,2.216820e-05
0.920015,0.248643,8.575585e-05,0.824021,2898.07,3.450574e-04,2.132261e-05
0.922015,0.242552,8.444363e-05,0.825722,2871.02,3.483088e-04,2.048201e-05
0.924015,0.236452,8.309072e-05,0.827397,2844.39,3.515695e-04,1.964697e-05
0.926015,0.230342,8.169626e-05,0.829044,2818.20,3.548369e-04,1.881810e-05
0.928015,0.224223,8.025946e-05,0.830663,2792.46,3.581077e-04,1.799605e-05
0.930016,0.218096,7.877952e-05,0.832253,2767.18,3.613788e-04,1.718147e-05
0.932016,0.211959,7.725570e-05,0.833813,2742.38,3.646467e-04,1.637507e-05
0.934016,0.205815,7.568730e-05,0.835341,2718.07,3.679076e-04,1.557756e-05
0.936016,0.199662,7.407366e-05,0.836838,2694.27,3.711576e-04,1.478969e-05
0.938016,0.193501,7.241420e-05,0.838302,2670.99,3.743925e-04,1.401224e-05
0.940016,0.187333,7.070839e-05,0.839733,2648.25,3.776079e-04,1.324601e-05
0.942016,0.181157,6.895575e-05,0.841129,2626.06,3.807992e-04,1.249183e-05
0.944016,0.174974,6.715591e-05,0.842489,2604.43,3.839616e-04,1.175056e-05
0.946016,0.168785,6.530858e-05,0.843813,2583.38,3.870900e-04,1.102308e-05
0.948016,0.162588,6.341356e-05,0.845099,2562.93,3.901791e-04,1.031030e-05
0.950016,0.156385,6.147076e-05,0.846347,2543.08,3.932234e-04,9.613125e-06
0.952016,0.150176,5.948018e-05,0.847556,2523.87,3.962174e-04,8.932514e-06
0.954016,0.143961,5.744198e-05,0.848724,2505.29,3.991552e-04,8.269426e-06
0.956016,0.137741,5.535642e-05,0.849851,2487.37,4.020308e-04,7.624833e-06
0.958016,0.131515,5.322391e-05,0.850936,2470.12,4.048382e-04,6.999723e-06
0.960016,0.125283,5.104498e-05,0.851977,2453.56,4.075710e-04,6.395087e-06
0.962016,0.119047,4.882034e-05,0.852975,2437.70,4.102231e-04,5.811922e-06
0.964016,0.112806,4.655084e-05,0.853928,2422.55,4.127880e-04,5.251225e-06
0.966016,0.106561,4.423749e-05,0.854834,2408.13,4.152595e-04,4.713985e-06
0.968016,0.100311,4.188147e-05,0.855694,2394.46,4.176311e-04,4.201184e-06
0.970016,0.094058,3.948412e-05,0.856507,2381.54,4.198966e-04,3.713788e-06
0.972016,0.087800,3.704698e-05,0.857271,2369.39,4.220499e-04,3.252743e-06
0.974016,0.081540,3.457171e-05,0.857986,2358.02,4.240847e-04,2.818970e-06
0.976016,0.075276,3.206019e-05,0.858651,2347.44,4.259952e-04,2.413358e-06
0.978016,0.069009,2.951443e-05,0.859266,2337.67,4.277758e-04,2.036759e-06
0.980016,0.062739,2.693662e-05,0.859829,2328.72,4.294210e-04,1.689985e-06
0.982016,0.056467,2.432911e-05,0.860341,2320.59,4.309257e-04,1.373797e-06
0.984016,0.050193,2.169439e-05,0.860799,2313.29,4.322850e-04,1.088903e-06
0.986016,0.043917,1.903509e-05,0.861205,2306.83,4.334948e-04,8.359554e-07
0.988016,0.037638,1.635399e-05,0.861558,2301.23,4.345508e-04,6.155393e-07
0.990017,0.031359,1.365395e-05,0.861857,2296.48,4.354497e-04,4.281736e-07
0.992017,0.025078,1.093798e-05,0.862101,2292.59,4.361883e-04,2.743044e-07
0.994017,0.018796,8.209128e-06,0.862292,2289.56,4.367642e-04,1.543021e-07
0.996017,0.012514,5.470559e-06,0.862427,2287.41,4.371754e-04,6.845798e-08
0.998017,0.006231,2.725467e-06,0.862508,2286.13,4.374205e-04,1.698208e-08
1.000017,-0.000052,-2.290776e-08,0.862533,2285.72,4.374986e-04,1.199467e-12
1.002017,-0.006336,-2.771308e-06,0.862504,2286.19,4.374093e-04,1.755792e-08
1.004017,-0.012619,-5.516475e-06,0.862420,2287.53,4.371532e-04,6.961023e-08
1.006017,-0.018901,-8.255170e-06,0.862281,2289.74,4.367309e-04,1.560318e-07
1.008017,-0.025183,-1.098419e-05,0.862087,2292.82,4.361441e-04,2.766133e-07
1.010017,-0.031464,-1.370039e-05,0.861839,2296.77,4.353946e-04,4.310638e-07
1.012017,-0.037743,-1.640068e-05,0.861536,2301.58,4.344850e-04,6.190133e-07
1.014017,-0.044021,-1.908209e-05,0.861180,2307.24,4.334185e-04,8.400159e-07
1.016017,-0.050297,-2.174173e-05,0.860770,2313.75,4.321985e-04,1.093554e-06
1.018017,-0.056572,-2.437683e-05,0.860308,2321.11,4.308291e-04,1.379040e-06
1.020017,-0.062844,-2.698474e-05,0.859793,2329.29,4.293146e-04,1.695824e-06
1.022017,-0.069113,-2.956298e-05,0.859226,2338.31,4.276599e-04,2.043198e-06
1.024017,-0.075380,-3.210919e-05,0.858608,2348.13,4.258702e-04,2.420399e-06
1.026017,-0.081644,-3.462118e-05,0.857939,2358.76,4.239508e-04,2.826617e-06
1.028017,-0.087905,-3.709692e-05,0.857221,2370.19,4.219074e-04,3.260998e-06
1.030017,-0.094162,-3.953456e-05,0.856453,2382.39,4.197460e-04,3.722653e-06
1.032017,-0.100415,-4.193239e-05,0.855637,2395.37,4.174726e-04,4.210661e-06
1.034017,-0.106665,-4.428889e-05,0.854774,2409.10,4.150935e-04,4.724074e-06
1.036017,-0.112910,-4.660272e-05,0.853864,2423.57,4.126150e-04,5.261927e-06
1.038017,-0.119151,-4.887270e-05,0.852908,2438.77,4.100433e-04,5.823237e-06
1.040017,-0.125387,-5.109779e-05,0.851907,2454.68,4.073849e-04,6.407012e-06
1.042017,-0.131618,-5.327716e-05,0.850862,2471.30,4.046461e-04,7.012257e-06
1.044017,-0.137844,-5.541009e-05,0.849774,2488.59,4.018332e-04,7.637973e-06
1.046017,-0.144065,-5.749605e-05,0.848644,2506.56,3.989524e-04,8.283167e-06
1.048017,-0.150280,-5.953461e-05,0.847472,2525.19,3.960098e-04,8.946852e-06
1.050018,-0.156489,-6.152552e-05,0.846261,2544.46,3.930114e-04,9.628053e-06
1.052018,-0.162692,-6.346864e-05,0.845010,2564.35,3.899629e-04,1.032581e-05
1.054018,-0.168888,-6.536394e-05,0.843720,2584.85,3.868701e-04,1.103917e-05
1.056018,-0.175077,-6.721151e-05,0.842394,2605.94,3.837383e-04,1.176722e-05
1.058018,-0.181260,-6.901156e-05,0.841030,2627.62,3.805729e-04,1.250905e-05
1.060018,-0.187436,-7.076437e-05,0.839632,2649.86,3.773789e-04,1.326378e-05
1.062018,-0.193604,-7.247033e-05,0.838198,2672.65,3.741610e-04,1.403055e-05
1.064018,-0.199765,-7.412989e-05,0.836731,2695.97,3.709240e-04,1.480853e-05
1.066018,-0.205917,-7.574359e-05,0.835232,2719.81,3.676722e-04,1.559691e-05
1.068018,-0.212062,-7.731202e-05,0.833700,2744.16,3.644098e-04,1.639492e-05
1.070018,-0.218198,-7.883583e-05,0.832138,2769.00,3.611407e-04,1.720181e-05
1.072018,-0.224325,-8.031573e-05,0.830546,2794.32,3.578685e-04,1.801686e-05
1.074018,-0.230444,-8.175247e-05,0.828924,2820.10,3.545969e-04,1.883938e-05
1.076018,-0.236554,-8.314681e-05,0.827275,2846.33,3.513290e-04,1.966869e-05
1.078018,-0.242654,-8.449959e-05,0.825597,2873.00,3.480679e-04,2.050416e-05
1.080018,-0.248745,-8.581163e-05,0.823894,2900.09,3.448165e-04,2.134519e-05
1.082018,-0.254826,-8.708380e-05,0.822164,2927.59,3.415773e-04,2.219117e-05
1.084018,-0.260896,-8.831697e-05,0.820409,2955.49,3.383529e-04,2.304157e-05
1.086018,-0.266957,-8.951203e-05,0.818630,2983.78,3.351454e-04,2.389585e-05
1.088018,-0.273007,-9.066988e-05,0.816828,3012.44,3.319570e-04,2.475349e-05
1.090018,-0.279046,-9.179140e-05,0.815003,3041.46,3.287895e-04,2.561402e-05
1.092018,-0.285074,-9.287751e-05,0.813155,3070.83,3.256447e-04,2.647697e-05
1.094018,-0.291091,-9.392910e-05,0.811287,3100.54,3.225241e-04,2.734191e-05
1.096018,-0.297096,-9.494706e-05,0.809397,3130.58,3.194292e-04,2.820843e-05
1.098018,-0.303090,-9.593228e-05,0.807488,3160.94,3.163614e-04,2.907612e-05
1.100018,-0.309072,-9.688563e-05,0.805559,3191.61,3.133216e-04,2.994461e-05
1.102018,-0.315041,-9.780799e-05,0.803612,3222.57,3.103110e-04,3.081355e-05
1.104018,-0.320998,-9.870020e-05,0.801646,3253.83,3.073305e-04,3.168260e-05
1.106018,-0.326943,-9.956311e-05,0.799663,3285.36,3.043809e-04,3.255144e-05
1.108018,-0.332874,-1.003975e-04,0.797663,3317.16,3.014628e-04,3.341975e-05
1.110019,-0.338793,-1.012043e-04,0.795647,3349.22,2.985770e-04,3.428727e-05
1.112019,-0.344698,-1.019842e-04,0.793614,3381.53,2.957238e-04,3.515370e-05
1.114019,-0.350589,-1.027380e-04,0.791567,3414.09,2.929037e-04,3.601879e-05
1.116019,-0.356466,-1.034664e-04,0.789504,3446.88,2.901171e-04,3.688230e-05
1.118019,-0.362330,-1.041702e-04,0.787427,3479.90,2.873642e-04,3.774399e-05
1.120019,-0.368179,-1.048502e-04,0.785337,3513.15,2.846452e-04,3.860364e-05
1.122019,-0.374014,-1.055069e-04,0.783233,3546.60,2.819604e-04,3.946104e-05
1.124019,-0.379834,-1.061412e-04,0.781116,3580.26,2.793097e-04,4.031599e-05
1.126019,-0.385638,-1.067537e-04,0.778987,3614.11,2.766932e-04,4.116831e-05
1.128019,-0.391428,-1.073449e-04,0.776845,3648.16,2.741109e-04,4.201781e-05
1.130019,-0.397202,-1.079156e-04,0.774692,3682.39,2.715628e-04,4.286432e-05
1.132019,-0.402961,-1.084664e-04,0.772528,3716.80,2.690487e-04,4.370768e-05
1.134019,-0.408703,-1.089978e-04,0.770353,3751.38,2.665685e-04,4.454775e-05
1.136019,-0.414430,-1.095104e-04,0.768168,3786.13,2.641221e-04,4.538436e-05
1.138019,-0.420140,-1.100048e-04,0.765973,3821.04,2.617092e-04,4.621739e-05
1.140019,-0.425833,-1.104815e-04,0.763767,3856.10,2.593296e-04,4.704670e-05
1.142019,-0.431510,-1.109410e-04,0.761553,3891.31,2.569830e-04,4.787217e-05
1.144019,-0.437170,-1.113839e-04,0.759329,3926.66,2.546693e-04,4.869367e-05
1.146019,-0.442812,-1.118106e-04,0.757097,3962.15,2.523880e-04,4.951109e-05
1.148019,-0.448437,-1.122216e-04,0.754857,3997.78,2.501390e-04,5.032433e-05
1.150019,-0.454044,-1.126174e-04,0.752608,4033.53,2.479218e-04,5.113328e-05
1.152019,-0.459633,-1.129984e-04,0.750352,4069.41,2.457361e-04,5.193784e-05
1.154019,-0.465205,-1.133650e-04,0.748088,4105.40,2.435815e-04,5.273792e-05
1.156019,-0.470757,-1.137177e-04,0.745817,4141.51,2.414578e-04,5.353342e-05
1.158019,-0.476292,-1.140568e-04,0.743539,4177.73,2.393644e-04,5.432426e-05
1.160019,-0.481807,-1.143827e-04,0.741254,4214.06,2.373011e-04,5.511036e-05
1.162019,-0.487303,-1.146958e-04,0.738963,4250.48,2.352675e-04,5.589164e-05
1.164019,-0.492780,-1.149965e-04,0.736666,4287.01,2.332631e-04,5.666802e-05
1.166019,-0.498238,-1.152851e-04,0.734363,4323.62,2.312875e-04,5.743943e-05
1.168019,-0.503676,-1.155620e-04,0.732055,4360.33,2.293404e-04,5.820580e-05
1.170020,-0.509094,-1.158274e-04,0.729741,4397.12,2.274214e-04,5.896706e-05
1.172020,-0.514492,-1.160818e-04,0.727421,4434.00,2.255300e-04,5.972315e-05
1.174020,-0.519870,-1.163253e-04,0.725097,4470.95,2.236659e-04,6.047401e-05
1.176020,-0.525227,-1.165583e-04,0.722768,4507.98,2.218286e-04,6.121957e-05
1.178020,-0.530563,-1.167811e-04,0.720435,4545.09,2.200178e-04,6.195978e-05
1.180020,-0.535879,-1.169939e-04,0.718097,4582.26,2.182329e-04,6.269459e-05
1.182020,-0.541173,-1.171971e-04,0.715755,4619.50,2.164737e-04,6.342393e-05
1.184020,-0.546446,-1.173908e-04,0.713409,4656.80,2.147398e-04,6.414776e-05
1.186020,-0.551698,-1.175753e-04,0.711059,4694.16,2.130306e-04,6.486603e-05
1.188020,-0.556927,-1.177509e-04,0.708706,4731.58,2.113459e-04,6.557869e-05
1.190020,-0.562135,-1.179178e-04,0.706349,4769.05,2.096853e-04,6.628570e-05
1.192020,-0.567320,-1.180761e-04,0.703989,4806.58,2.080483e-04,6.698700e-05
1.194020,-0.572483,-1.182262e-04,0.701626,4844.15,2.064346e-04,6.768256e-05
1.196020,-0.577624,-1.183683e-04,0.699260,4881.77,2.048437e-04,6.837233e-05
1.198020,-0.582741,-1.185024e-04,0.696891,4919.43,2.032754e-04,6.905627e-05
1.200020,-0.587836,-1.186289e-04,0.694520,4957.14,2.017293e-04,6.973434e-05
1.202020,-0.592908,-1.187479e-04,0.692146,4994.88,2.002049e-04,7.040651e-05
