t_s,V_signal_V,I_out_A,x_state
0.250206,1.999958,4.210438e-04,1.000000
0.250256,1.999935,4.210390e-04,1.000000
0.250306,1.999907,4.210331e-04,1.000000
0.250356,1.999875,4.210263e-04,1.000000
0.250406,1.999837,4.210183e-04,1.000000
0.250456,1.999795,4.210094e-04,1.000000
0.250506,1.999747,4.209994e-04,1.000000
0.250556,1.999695,4.209883e-04,1.000000
0.250606,1.999637,4.209763e-04,1.000000
0.250656,1.999575,4.209631e-04,1.000000
0.250706,1.999508,4.209490e-04,1.000000
0.250756,1.999436,4.209338e-04,1.000000
0.250806,1.999358,4.209176e-04,1.000000
0.250856,1.999276,4.209003e-04,1.000000
0.250906,1.999189,4.208820e-04,1.000000
0.250956,1.999098,4.208626e-04,1.000000
0.251006,1.999001,4.208423e-04,1.000000
0.251056,1.998899,4.208208e-04,1.000000
0.251106,1.998792,4.207984e-04,1.000000
0.251156,1.998681,4.207749e-04,1.000000
0.251206,1.998564,4.207503e-04,1.000000
0.251256,1.998443,4.207247e-04,1.000000
0.251306,1.998316,4.206981e-04,1.000000
0.251356,1.998185,4.206705e-04,1.000000
0.251406,1.998048,4.206418e-04,1.000000
0.251456,1.997907,4.206121e-04,1.000000
0.251506,1.997761,4.205813e-04,1.000000
0.251556,1.997610,4.205495e-04,1.000000
0.251606,1.997454,4.205166e-04,1.000000
0.251656,1.997293,4.204828e-04,1.000000
0.251706,1.997127,4.204478e-04,1.000000
0.251756,1.996956,4.204119e-04,1.000000
0.251806,1.996781,4.203749e-04,1.000000
0.251856,1.996600,4.203369e-04,1.000000
0.251906,1.996414,4.202978e-04,1.000000
0.251956,1.996224,4.202577e-04,1.000000
0.252006,1.996029,4.202165e-04,1.000000
0.252056,1.995828,4.201744e-04,1.000000
0.252106,1.995623,4.201311e-04,1.000000
0.252156,1.995413,4.200869e-04,1.000000
0.252206,1.995198,4.200416e-04,1.000000
0.252256,1.994978,4.199953e-04,1.000000
0.252306,1.994753,4.199479e-04,1.000000
0.252356,1.994523,4.198995e-04,1.000000
0.252406,1.994288,4.198501e-04,1.000000
0.252456,1.994048,4.197996e-04,1.000000
0.252506,1.993804,4.197481e-04,1.000000
0.252556,1.993554,4.196956e-04,1.000000
0.252606,1.993299,4.196420e-04,1.000000
0.252656,1.993040,4.195874e-04,1.000000
0.252706,1.992776,4.195317e-04,1.000000
0.252756,1.992506,4.194750e-04,1.000000
0.252806,1.992232,4.194173e-04,1.000000
0.252856,1.991953,4.193586e-04,1.000000
0.252906,1.991669,4.192988e-04,1.000000
0.252956,1.991380,4.192380e-04,1.000000
0.253006,1.991086,4.191761e-04,1.000000
0.253056,1.990788,4.191132e-04,1.000000
0.253106,1.990484,4.190493e-04,1.000000
0.253156,1.990176,4.189843e-04,1.000000
0.253206,1.989862,4.189183e-04,1.000000
0.253256,1.989544,4.188513e-04,1.000000
0.253306,1.989220,4.187832e-04,1.000000
0.253356,1.988892,4.187141e-04,1.000000
0.253406,1.988559,4.186440e-04,1.000000
0.253456,1.988221,4.185729e-04,1.000000
0.253506,1.987878,4.185007e-04,1.000000
0.253556,1.987530,4.184274e-04,1.000000
0.253606,1.987178,4.183532e-04,1.000000
0.253656,1.986820,4.182779e-04,1.000000
0.253706,1.986457,4.182016e-04,1.000000
0.253756,1.986090,4.181242e-04,1.000000
0.253806,1.985718,4.180458e-04,1.000000
0.253856,1.985340,4.179664e-04,1.000000
0.253906,1.984958,4.178860e-04,1.000000
0.253956,1.984571,4.178045e-04,1.000000
0.254006,1.984179,4.177220e-04,1.000000
0.254056,1.983783,4.176384e-04,1.000000
0.254106,1.983381,4.175539e-04,1.000000
0.254156,1.982974,4.174683e-04,1.000000
0.254206,1.982563,4.173816e-04,1.000000
0.254256,1.982146,4.172940e-04,1.000000
0.254306,1.981725,4.172053e-04,1.000000
0.254356,1.981299,4.171155e-04,1.000000
0.254406,1.980868,4.170248e-04,1.000000
0.254456,1.980432,4.169330e-04,1.000000
0.254506,1.979991,4.168402e-04,1.000000
0.254556,1.979545,4.167464e-04,1.000000
0.254606,1.979095,4.166515e-04,1.000000
0.254656,1.978639,4.165556e-04,1.000000
0.254706,1.978179,4.164587e-04,1.000000
0.254756,1.977713,4.163607e-04,1.000000
0.254806,1.977243,4.162618e-04,1.000000
0.254856,1.976768,4.161617e-04,1.000000
0.254906,1.976288,4.160607e-04,1.000000
0.254956,1.975804,4.159587e-04,1.000000
0.255006,1.975314,4.158556e-04,1.000000
0.255056,1.974819,4.157515e-04,1.000000
0.255106,1.974320,4.156463e-04,1.000000
0.255156,1.973816,4.155402e-04,1.000000
0.255206,1.973307,4.154330e-04,1.000000
0.255256,1.972793,4.153248e-04,1.000000
0.255306,1.972274,4.152155e-04,1.000000
0.255356,1.971750,4.151053e-04,1.000000
0.255406,1.971221,4.149940e-04,1.000000
0.255456,1.970688,4.148817e-04,1.000000
0.255506,1.970150,4.147683e-04,1.000000
0.255556,1.969606,4.146540e-04,1.000000
0.255606,1.969058,4.145386e-04,1.000000
0.255656,1.968505,4.144222e-04,1.000000
0.255706,1.967948,4.143048e-04,1.000000
0.255756,1.967385,4.141863e-04,1.000000
0.255806,1.966818,4.140669e-04,1.000000
0.255856,1.966245,4.139464e-04,1.000000
0.255906,1.965668,4.138248e-04,1.000000
0.255956,1.965086,4.137023e-04,1.000000
0.256006,1.964499,4.135788e-04,1.000000
0.256056,1.963907,4.134542e-04,1.000000
0.256106,1.963311,4.133286e-04,1.000000
0.256156,1.962709,4.132020e-04,1.000000
0.256206,1.962103,4.130743e-04,1.000000
0.256256,1.961492,4.129457e-04,1.000000
0.256306,1.960876,4.128160e-04,1.000000
0.256356,1.960255,4.126853e-04,1.000000
0.256406,1.959630,4.125536e-04,1.000000
0.256456,1.958999,4.124209e-04,1.000000
0.256506,1.958364,4.122871e-04,1.000000
0.256556,1.957724,4.121524e-04,1.000000
0.256606,1.957079,4.120166e-04,1.000000
0.256656,1.956429,4.118798e-04,1.000000
0.256706,1.955774,4.117420e-04,1.000000
0.256756,1.955115,4.116031e-04,1.000000
0.256806,1.954451,4.114633e-04,1.000000
0.256856,1.953782,4.113224e-04,1.000000
0.256906,1.953108,4.111806e-04,1.000000
0.256956,1.952429,4.110377e-04,1.000000
0.257006,1.951745,4.108938e-04,1.000000
0.257056,1.951057,4.107489e-04,1.000000
0.257106,1.950364,4.106029e-04,1.000000
0.257156,1.949666,4.104560e-04,1.000000
0.257206,1.948963,4.103080e-04,1.000000
0.257256,1.948255,4.101591e-04,1.000000
0.257306,1.947543,4.100091e-04,1.000000
0.257356,1.946826,4.098581e-04,1.000000
0.257406,1.946104,4.097061e-04,1.000000
0.257456,1.945377,4.095531e-04,1.000000
0.257506,1.944645,4.093990e-04,1.000000
0.257556,1.943909,4.092440e-04,1.000000
0.257606,1.943168,4.090879e-04,1.000000
0.257656,1.942422,4.089309e-04,1.000000
0.257706,1.941671,4.087728e-04,1.000000
0.257756,1.940915,4.086137e-04,1.000000
0.257806,1.940155,4.084537e-04,1.000000
0.257856,1.939390,4.082926e-04,1.000000
0.257906,1.938620,4.081305e-04,1.000000
0.257956,1.937845,4.079674e-04,1.000000
0.258006,1.937065,4.078033e-04,1.000000
0.258056,1.936281,4.076381e-04,1.000000
0.258106,1.935492,4.074720e-04,1.000000
0.258156,1.934698,4.073049e-04,1.000000
0.258206,1.933900,4.071368e-04,1.000000
0.258256,1.933096,4.069676e-04,1.000000
0.258306,1.932288,4.067975e-04,1.000000
0.258356,1.931475,4.066263e-04,1.000000
0.258406,1.930657,4.064542e-04,1.000000
0.258456,1.929835,4.062810e-04,1.000000
0.258506,1.929008,4.061069e-04,1.000000
0.258556,1.928176,4.059317e-04,1.000000
0.258606,1.927339,4.057556e-04,1.000000
0.258656,1.926497,4.055784e-04,1.000000
0.258706,1.925651,4.054002e-04,1.000000
0.258756,1.924800,4.052211e-04,1.000000
0.258806,1.923944,4.050409e-04,1.000000
0.258856,1.923084,4.048598e-04,1.000000
0.258906,1.922219,4.046776e-04,1.000000
0.258956,1.921349,4.044944e-04,1.000000
0.259006,1.920474,4.043103e-04,1.000000
0.259056,1.919594,4.041251e-04,1.000000
0.259106,1.918710,4.039390e-04,1.000000
0.259156,1.917821,4.037518e-04,1.000000
0.259206,1.916927,4.035637e-04,1.000000
0.259256,1.916029,4.033745e-04,1.000000
0.259306,1.915126,4.031844e-04,1.000000
0.259356,1.914218,4.029933e-04,1.000000
0.259406,1.913305,4.028012e-04,1.000000
0.259456,1.912388,4.026080e-04,1.000000
0.259506,1.911466,4.024139e-04,1.000000
0.259556,1.910539,4.022188e-04,1.000000
0.259606,1.909608,4.020227e-04,1.000000
0.259656,1.908672,4.018256e-04,1.000000
0.259706,1.907731,4.016275e-04,1.000000
0.259756,1.906785,4.014285e-04,1.000000
0.259806,1.905835,4.012284e-04,1.000000
0.259856,1.904880,4.010274e-04,1.000000
0.259906,1.903920,4.008253e-04,1.000000
0.259956,1.902956,4.006223e-04,1.000000
0.260007,1.901987,4.004183e-04,1.000000
0.260057,1.901013,4.002133e-04,1.000000
0.260107,1.900035,4.000073e-04,1.000000
0.260157,1.899051,3.998003e-04,1.000000
0.260207,1.898064,3.995923e-04,1.000000
0.260257,1.897071,3.993834e-04,1.000000
0.260307,1.896074,3.991734e-04,1.000000
0.260357,1.895072,3.989625e-04,1.000000
0.260407,1.894065,3.987506e-04,1.000000
0.260457,1.893054,3.985377e-04,1.000000
0.260507,1.892038,3.983238e-04,1.000000
0.260557,1.891018,3.981090e-04,1.000000
0.260607,1.889992,3.978931e-04,1.000000
0.260657,1.888962,3.976763e-04,1.000000
0.260707,1.887928,3.974585e-04,1.000000
0.260757,1.886889,3.972397e-04,1.000000
0.260807,1.885845,3.970199e-04,1.000000
0.260857,1.884796,3.967992e-04,1.000000
0.260907,1.883743,3.965775e-04,1.000000
0.260957,1.882685,3.963548e-04,1.000000
0.261007,1.881623,3.961311e-04,1.000000
0.261057,1.880555,3.959064e-04,1.000000
0.261107,1.879484,3.956808e-04,1.000000
0.261157,1.878407,3.954542e-04,1.000000
0.261207,1.877326,3.952266e-04,1.000000
0.261257,1.876241,3.949980e-04,1.000000
0.261307,1.875150,3.947685e-04,1.000000
0.261357,1.874055,3.945380e-04,1.000000
0.261407,1.872956,3.943065e-04,1.000000
0.261457,1.871852,3.940740e-04,1.000000
0.261507,1.870743,3.938406e-04,1.000000
0.261557,1.869629,3.936062e-04,1.000000
0.261607,1.868511,3.933708e-04,1.000000
0.261657,1.867389,3.931345e-04,1.000000
0.261707,1.866262,3.928972e-04,1.000000
0.261757,1.865130,3.926589e-04,1.000000
0.261807,1.863993,3.924196e-04,1.000000
0.261857,1.862852,3.921794e-04,1.000000
0.261907,1.861707,3.919382e-04,1.000000
0.261957,1.860556,3.916961e-04,1.000000
0.262007,1.859401,3.914529e-04,1.000000
0.262057,1.858242,3.912088e-04,1.000000
0.262107,1.857078,3.909638e-04,1.000000
0.262157,1.855909,3.907178e-04,1.000000
0.262207,1.854736,3.904708e-04,1.000000
0.262257,1.853558,3.902228e-04,1.000000
0.262307,1.852376,3.899739e-04,1.000000
0.262357,1.851189,3.897241e-04,1.000000
0.262407,1.849998,3.894732e-04,1.000000
0.262457,1.848802,3.892214e-04,1.000000
0.262507,1.847601,3.889687e-04,1.000000
0.262557,1.846396,3.887150e-04,1.000000
0.262607,1.845186,3.884603e-04,1.000000
0.262657,1.843972,3.882047e-04,1.000000
0.262707,1.842753,3.879481e-04,1.000000
0.262757,1.841530,3.876905e-04,1.000000
0.262807,1.840302,3.874320e-04,1.000000
0.262857,1.839070,3.871726e-04,1.000000
0.262907,1.837833,3.869121e-04,1.000000
0.262957,1.836591,3.866508e-04,1.000000
0.263007,1.835345,3.863885e-04,1.000000
0.263057,1.834095,3.861252e-04,1.000000
0.263107,1.832839,3.858609e-04,1.000000
0.263157,1.831580,3.855958e-04,1.000000
0.263207,1.830316,3.853296e-04,1.000000
0.263257,1.829047,3.850625e-04,1.000000
0.263307,1.827774,3.847945e-04,1.000000
0.263357,1.826496,3.845255e-04,1.000000
0.263407,1.825214,3.842556e-04,1.000000
0.263457,1.823927,3.839847e-04,1.000000
0.263507,1.822636,3.837129e-04,1.000000
0.263557,1.821340,3.834401e-04,1.000000
0.263607,1.820040,3.831664e-04,1.000000
0.263657,1.818736,3.828917e-04,1.000000
0.263707,1.817426,3.826161e-04,1.000000
0.263757,1.816113,3.823395e-04,1.000000
0.263807,1.814795,3.820620e-04,1.000000
0.263857,1.813472,3.817836e-04,1.000000
0.263907,1.812145,3.815042e-04,1.000000
0.263957,1.810814,3.812239e-04,1.000000
0.264007,1.809477,3.809426e-04,1.000000
0.264057,1.808137,3.806604e-04,1.000000
0.264107,1.806792,3.803773e-04,1.000000
0.264157,1.805443,3.800932e-04,1.000000
0.264207,1.804089,3.798082e-04,1.000000
0.264257,1.802731,3.795222e-04,1.000000
0.264307,1.801368,3.792353e-04,1.000000
0.264357,1.800001,3.789475e-04,1.000000
0.264407,1.798629,3.786587e-04,1.000000
0.264457,1.797253,3.783690e-04,1.000000
0.264507,1.795872,3.780784e-04,1.000000
0.264557,1.794487,3.777868e-04,1.000000
0.264607,1.793098,3.774943e-04,1.000000
0.264657,1.791704,3.772009e-04,1.000000
0.264707,1.790306,3.769065e-04,1.000000
0.264757,1.788903,3.766112e-04,1.000000
0.264807,1.787496,3.763150e-04,1.000000
0.264857,1.786085,3.760179e-04,1.000000
0.264907,1.784669,3.757198e-04,1.000000
0.264957,1.783249,3.754208e-04,1.000000
0.265007,1.781824,3.751208e-04,1.000000
0.265057,1.780395,3.748200e-04,1.000000
0.265107,1.778961,3.745182e-04,1.000000
0.265157,1.777524,3.742155e-04,1.000000
0.265207,1.776081,3.739119e-04,1.000000
0.265257,1.774635,3.736073e-04,1.000000
0.265307,1.773184,3.733018e-04,1.000000
0.265357,1.771728,3.729955e-04,1.000000
0.265407,1.770269,3.726881e-04,1.000000
0.265457,1.768805,3.723799e-04,1.000000
0.265507,1.767336,3.720708e-04,1.000000
0.265557,1.765863,3.717607e-04,1.000000
0.265607,1.764386,3.714497e-04,1.000000
0.265657,1.762904,3.711378e-04,1.000000
0.265707,1.761419,3.708250e-04,1.000000
0.265757,1.759928,3.705112e-04,1.000000
0.265807,1.758434,3.701966e-04,1.000000
0.265857,1.756935,3.698810e-04,1.000000
0.265907,1.755432,3.695645e-04,1.000000
0.265957,1.753924,3.692471e-04,1.000000
0.266007,1.752412,3.689288e-04,1.000000
0.266057,1.750896,3.686096e-04,1.000000
0.266107,1.749375,3.682895e-04,1.000000
0.266157,1.747850,3.679685e-04,1.000000
0.266207,1.746321,3.676466e-04,1.000000
0.266257,1.744788,3.673237e-04,1.000000
0.266307,1.743250,3.670000e-04,1.000000
0.266357,1.741708,3.666753e-04,1.000000
0.266407,1.740161,3.663497e-04,1.000000
0.266457,1.738611,3.660233e-04,1.000000
0.266507,1.737056,3.656959e-04,1.000000
0.266557,1.735496,3.653676e-04,1.000000
0.266607,1.733933,3.650385e-04,1.000000
0.266657,1.732365,3.647084e-04,1.000000
0.266707,1.730793,3.643774e-04,1.000000
0.266757,1.729216,3.640456e-04,1.000000
0.266807,1.727636,3.637128e-04,1.000000
0.266857,1.726051,3.633791e-04,1.000000
0.266907,1.724462,3.630446e-04,1.000000
0.266957,1.722868,3.627091e-04,1.000000
0.267007,1.721271,3.623727e-04,1.000000
0.267057,1.719669,3.620355e-04,1.000000
0.267107,1.718062,3.616974e-04,1.000000
0.267157,1.716452,3.613583e-04,1.000000
0.267207,1.714837,3.610184e-04,1.000000
0.267257,1.713218,3.606776e-04,1.000000
0.267307,1.711595,3.603359e-04,1.000000
0.267357,1.709968,3.599933e-04,1.000000
0.267407,1.708336,3.596498e-04,1.000000
0.267457,1.706701,3.593054e-04,1.000000
0.267507,1.705061,3.589602e-04,1.000000
0.267557,1.703417,3.586140e-04,1.000000
0.267607,1.701768,3.582670e-04,1.000000
0.267657,1.700116,3.579191e-04,1.000000
0.267707,1.698459,3.575703e-04,1.000000
0.267757,1.696798,3.572206e-04,1.000000
0.267807,1.695133,3.568700e-04,1.000000
0.267857,1.693463,3.565186e-04,1.000000
0.267907,1.691790,3.561663e-04,1.000000
0.267957,1.690112,3.558131e-04,1.000000
0.268007,1.688430,3.554590e-04,1.000000
0.268057,1.686744,3.551040e-04,1.000000
0.268107,1.685054,3.547482e-04,1.000000
0.268157,1.683360,3.543915e-04,1.000000
0.268207,1.681661,3.540339e-04,1.000000
0.268257,1.679958,3.536755e-04,1.000000
0.268307,1.678252,3.533161e-04,1.000000
0.268357,1.676541,3.529559e-04,1.000000
0.268407,1.674826,3.525949e-04,1.000000
0.268457,1.673106,3.522329e-04,1.000000
0.268507,1.671383,3.518701e-04,1.000000
0.268557,1.669656,3.515065e-04,1.000000
0.268607,1.667924,3.511419e-04,1.000000
0.268657,1.666188,3.507765e-04,1.000000
0.268707,1.664449,3.504102e-04,1.000000
0.268757,1.662705,3.500431e-04,1.000000
0.268807,1.660957,3.496751e-04,1.000000
0.268857,1.659205,3.493062e-04,1.000000
0.268907,1.657448,3.489365e-04,1.000000
0.268957,1.655688,3.485659e-04,1.000000
0.269007,1.653924,3.481944e-04,1.000000
0.269057,1.652155,3.478221e-04,1.000000
0.269107,1.650383,3.474490e-04,1.000000
0.269157,1.648606,3.470749e-04,1.000000
0.269207,1.646825,3.467001e-04,1.000000
0.269257,1.645041,3.463243e-04,1.000000
0.269307,1.643252,3.459477e-04,1.000000
0.269357,1.641459,3.455703e-04,1.000000
0.269407,1.639662,3.451920e-04,1.000000
0.269457,1.637861,3.448128e-04,1.000000
0.269507,1.636056,3.444328e-04,1.000000
0.269557,1.634247,3.440520e-04,1.000000
0.269607,1.632434,3.436703e-04,1.000000
0.269657,1.630617,3.432877e-04,1.000000
0.269707,1.628796,3.429043e-04,1.000000
0.269757,1.626970,3.425201e-04,1.000000
0.269807,1.625141,3.421350e-04,1.000000
0.269857,1.623308,3.417491e-04,1.000000
0.269907,1.621471,3.413623e-04,1.000000
0.269957,1.619630,3.409747e-04,1.000000
0.270007,1.617785,3.405862e-04,1.000000
0.270057,1.615935,3.401969e-04,1.000000
0.270107,1.614082,3.398068e-04,1.000000
0.270157,1.612225,3.394158e-04,1.000000
0.270207,1.610364,3.390240e-04,1.000000
0.270257,1.608499,3.386314e-04,1.000000
0.270307,1.606630,3.382379e-04,1.000000
0.270357,1.604757,3.378436e-04,1.000000
0.270407,1.602880,3.374484e-04,1.000000
0.270457,1.600999,3.370524e-04,1.000000
0.270507,1.599114,3.366556e-04,1.000000
0.270557,1.597225,3.362580e-04,1.000000
0.270607,1.595333,3.358595e-04,1.000000
0.270657,1.593436,3.354602e-04,1.000000
0.270707,1.591535,3.350600e-04,1.000000
0.270757,1.589631,3.346591e-04,1.000000
0.270807,1.587722,3.342573e-04,1.000000
0.270857,1.585810,3.338547e-04,1.000000
0.270907,1.583893,3.334512e-04,1.000000
0.270957,1.581973,3.330470e-04,1.000000
0.271007,1.580049,3.326419e-04,1.000000
0.271057,1.578121,3.322360e-04,1.000000
0.271107,1.576189,3.318293e-04,1.000000
0.271157,1.574253,3.314217e-04,1.000000
0.271207,1.572314,3.310134e-04,1.000000
0.271257,1.570370,3.306042e-04,1.000000
0.271307,1.568423,3.301942e-04,1.000000
0.271357,1.566471,3.297834e-04,1.000000
0.271407,1.564516,3.293718e-04,1.000000
0.271457,1.562557,3.289594e-04,1.000000
0.271507,1.560594,3.285461e-04,1.000000
0.271557,1.558627,3.281321e-04,1.000000
0.271607,1.556657,3.277172e-04,1.000000
0.271657,1.554682,3.273015e-04,1.000000
0.271707,1.552704,3.268851e-04,1.000000
0.271757,1.550722,3.264678e-04,1.000000
0.271807,1.548736,3.260497e-04,1.000000
0.271857,1.546746,3.256308e-04,1.000000
0.271907,1.544753,3.252111e-04,1.000000
0.271957,1.542755,3.247906e-04,1.000000
0.272007,1.540754,3.243693e-04,1.000000
0.272057,1.538749,3.239472e-04,1.000000
0.272107,1.536740,3.235243e-04,1.000000
0.272157,1.534728,3.231006e-04,1.000000
0.272207,1.532711,3.226761e-04,1.000000
0.272257,1.530691,3.222508e-04,1.000000
0.272307,1.528667,3.218247e-04,1.000000
0.272357,1.526640,3.213978e-04,1.000000
0.272407,1.524608,3.209701e-04,1.000000
0.272457,1.522573,3.205417e-04,1.000000
0.272507,1.520534,3.201124e-04,1.000000
0.272557,1.518491,3.196823e-04,1.000000
0.272607,1.516445,3.192515e-04,1.000000
0.272657,1.514394,3.188199e-04,1.000000
0.272707,1.512340,3.183875e-04,1.000000
0.272757,1.510283,3.179543e-04,1.000000
0.272807,1.508221,3.175203e-04,1.000000
0.272857,1.506156,3.170855e-04,1.000000
0.272907,1.504087,3.166500e-04,1.000000
0.272957,1.502015,3.162136e-04,1.000000
0.273007,1.499939,3.157765e-04,1.000000
0.273057,1.497859,3.153386e-04,1.000000
0.273107,1.495775,3.149000e-04,1.000000
0.273157,1.493687,3.144605e-04,1.000000
0.273207,1.491596,3.140203e-04,1.000000
0.273257,1.489502,3.135793e-04,1.000000
0.273307,1.487403,3.131375e-04,1.000000
0.273357,1.485301,3.126950e-04,1.000000
0.273407,1.483195,3.122517e-04,1.000000
0.273457,1.481086,3.118076e-04,1.000000
0.273507,1.478973,3.113627e-04,1.000000
0.273557,1.476856,3.109171e-04,1.000000
0.273607,1.474736,3.104707e-04,1.000000
0.273657,1.472612,3.100236e-04,1.000000
0.273707,1.470484,3.095757e-04,1.000000
0.273757,1.468353,3.091270e-04,1.000000
0.273807,1.466218,3.086775e-04,1.000000
0.273857,1.464080,3.082273e-04,1.000000
0.273907,1.461938,3.077763e-04,1.000000
0.273957,1.459792,3.073246e-04,1.000000
0.274007,1.457643,3.068721e-04,1.000000
0.274057,1.455490,3.064189e-04,1.000000
0.274107,1.453333,3.059649e-04,1.000000
0.274157,1.451173,3.055101e-04,1.000000
0.274207,1.449009,3.050546e-04,1.000000
0.274257,1.446842,3.045984e-04,1.000000
0.274307,1.444671,3.041413e-04,1.000000
0.274357,1.442497,3.036836e-04,1.000000
0.274407,1.440319,3.032251e-04,1.000000
0.274457,1.438138,3.027658e-04,1.000000
0.274507,1.435952,3.023058e-04,1.000000
0.274557,1.433764,3.018450e-04,1.000000
0.274607,1.431572,3.013835e-04,1.000000
0.274657,1.429376,3.009213e-04,1.000000
0.274707,1.427177,3.004583e-04,1.000000
0.274757,1.424974,2.999946e-04,1.000000
0.274807,1.422768,2.995301e-04,1.000000
0.274857,1.420558,2.990649e-04,1.000000
0.274907,1.418345,2.985990e-04,1.000000
0.274957,1.416128,2.981323e-04,1.000000
0.275007,1.413908,2.976649e-04,1.000000
0.275057,1.411684,2.971967e-04,1.000000
0.275107,1.409457,2.967278e-04,1.000000
0.275157,1.407226,2.962582e-04,1.000000
0.275207,1.404992,2.957879e-04,1.000000
0.275257,1.402755,2.953168e-04,1.000000
0.275307,1.400514,2.948450e-04,1.000000
0.275357,1.398269,2.943724e-04,1.000000
0.275407,1.396021,2.938992e-04,1.000000
0.275457,1.393770,2.934252e-04,1.000000
0.275507,1.391515,2.929505e-04,1.000000
0.275557,1.389256,2.924750e-04,1.000000
0.275607,1.386995,2.919989e-04,1.000000
0.275657,1.384730,2.915220e-04,1.000000
0.275707,1.382461,2.910444e-04,1.000000
0.275757,1.380189,2.905661e-04,1.000000
0.275807,1.377914,2.900871e-04,1.000000
0.275857,1.375635,2.896073e-04,1.000000
0.275907,1.373353,2.891269e-04,1.000000
0.275957,1.371067,2.886457e-04,1.000000
0.276007,1.368778,2.881638e-04,1.000000
0.276057,1.366486,2.876812e-04,1.000000
