t_ms,V_ltp_V,I_ltp_uA,R_ltp_kOhm,G_ltp_uS,V_ltd_V,I_ltd_uA,R_ltd_kOhm,G_ltd_uS
23.3,1.0,70.04827293879373,14.275869454679812,70.04827293879373,-1.0,-68.7620591781846,14.542903629582682,68.7620591781846
23.400000000000002,1.0,70.05373835580843,14.274755687140086,70.05373835580843,-1.0,-68.75689012385119,14.543996946323615,68.75689012385119
23.5,1.0,70.0592050522837,14.27364183270023,70.0592050522837,-1.0,-68.75172223509261,14.545090180876585,68.75172223509261
23.599999999999998,0.0,0.0,14.272527891339898,70.06467302871884,0.0,0.0,14.546183333260124,68.74655551147092
23.700000000000003,0.0,0.0,14.272527891339898,70.06467302871884,0.0,0.0,14.546183333260124,68.74655551147092
23.8,0.0,0.0,14.272527891339898,70.06467302871884,0.0,0.0,14.546183333260124,68.74655551147092
23.900000000000002,0.0,0.0,14.272527891339898,70.06467302871884,0.0,0.0,14.546183333260124,68.74655551147092
24.0,1.0,70.06467302871884,14.272527891339898,70.06467302871884,-1.0,-68.74655551147092,14.546183333260124,68.74655551147092
24.1,1.0,70.07014228561339,14.271413863038742,70.07014228561339,-1.0,-68.74138995254832,14.547276403492756,68.74138995254832
24.200000000000003,1.0,70.07561282346715,14.2702997477764,70.07561282346715,-1.0,-68.7362255578873,14.548369391592999,68.7362255578873
24.3,1.0,70.08108464278024,14.269185545532508,70.08108464278024,-1.0,-68.73106232705057,14.549462297579371,68.73106232705057
24.400000000000002,1.0,70.08655774405301,14.268071256286689,70.08655774405301,-1.0,-68.72590025960106,14.550555121470373,68.72590025960106
24.5,0.0,0.0,14.266956880018554,70.09203212778613,0.0,0.0,14.5516478632845,68.72073935510193
24.6,0.0,0.0,14.266956880018554,70.09203212778613,0.0,0.0,14.5516478632845,68.72073935510193
24.7,0.0,0.0,14.266956880018554,70.09203212778613,0.0,0.0,14.5516478632845,68.72073935510193
24.800000000000004,0.0,0.0,14.266956880018554,70.09203212778613,0.0,0.0,14.5516478632845,68.72073935510193
24.900000000000002,0.0,0.0,14.266956880018554,70.09203212778613,0.0,0.0,14.5516478632845,68.72073935510193
25.0,1.0,70.09203212778613,14.266956880018554,70.09203212778613,-1.0,-68.72073935510193,14.5516478632845,68.72073935510193
25.1,1.0,70.09750779448049,14.265842416707725,70.09750779448049,-1.0,-68.7155796131166,14.552740523040246,68.7155796131166
25.2,1.0,70.10298474463725,14.264727866333793,70.10298474463725,-1.0,-68.71042103320868,14.553833100756092,68.71042103320868
25.3,1.0,70.10846297875796,14.263613228876354,70.10846297875796,-1.0,-68.705263614942,14.554925596450524,68.705263614942
25.400000000000002,1.0,70.11394249734427,14.262498504314992,70.11394249734427,-1.0,-68.70010735788067,14.556018010142,68.70010735788067
25.500000000000004,0.0,0.0,14.261383692629282,70.11942330089825,0.0,0.0,14.557110341848988,68.69495226158902
25.6,0.0,0.0,14.261383692629282,70.11942330089825,0.0,0.0,14.557110341848988,68.69495226158902
25.7,0.0,0.0,14.261383692629282,70.11942330089825,0.0,0.0,14.557110341848988,68.69495226158902
25.8,0.0,0.0,14.261383692629282,70.11942330089825,0.0,0.0,14.557110341848988,68.69495226158902
25.900000000000002,0.0,0.0,14.261383692629282,70.11942330089825,0.0,0.0,14.557110341848988,68.69495226158902
26.000000000000004,1.0,70.11942330089825,14.261383692629282,70.11942330089825,-1.0,-68.69495226158902,14.557110341848988,68.69495226158902
26.1,1.0,70.12490538992215,14.260268793798799,70.12490538992215,-1.0,-68.68979832563154,14.558202591589946,68.68979832563154
26.200000000000003,1.0,70.13038876491855,14.259153807803099,70.13038876491855,-1.0,-68.68464554957305,14.559294759383326,68.68464554957305
26.3,1.0,70.13587342639028,14.258038734621737,70.13587342639028,-1.0,-68.67949393297849,14.560386845247566,68.67949393297849
26.4,1.0,70.14135937484046,14.256923574234257,70.14135937484046,-1.0,-68.67434347541314,14.5614788492011,68.67434347541314
26.500000000000004,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
26.6,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
26.700000000000003,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
26.8,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
26.9,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
27.0,0.0,0.0,14.2558083266202,70.14684661077247,0.0,0.0,14.562570771262356,68.66919417644243
27.1,1.0,70.14684661077247,14.2558083266202,70.14684661077247,-1.0,-68.66919417644243,14.562570771262356,68.66919417644243
27.200000000000003,1.0,70.15233513468998,14.254692991759088,70.15233513468998,-1.0,-68.66404603563205,14.563662611449763,68.66404603563205
27.3,1.0,70.15782494709693,14.253577569630444,70.15782494709693,-1.0,-68.65889905254791,14.564754369781731,68.65889905254791
27.400000000000002,1.0,70.16331604849752,14.252462060213785,70.16331604849752,-1.0,-68.65375322675615,14.565846046276665,68.65375322675615
27.5,1.0,70.16880843939626,14.251346463488614,70.16880843939626,-1.0,-68.64860855782314,14.56693764095297,68.64860855782314
27.6,0.0,0.0,14.250230779434428,70.17430212029792,0.0,0.0,14.568029153829041,68.64346504531544
27.700000000000003,0.0,0.0,14.250230779434428,70.17430212029792,0.0,0.0,14.568029153829041,68.64346504531544
27.8,0.0,0.0,14.250230779434428,70.17430212029792,0.0,0.0,14.568029153829041,68.64346504531544
27.900000000000002,0.0,0.0,14.250230779434428,70.17430212029792,0.0,0.0,14.568029153829041,68.64346504531544
28.0,1.0,70.17430212029792,14.250230779434428,70.17430212029792,-1.0,-68.64346504531544,14.568029153829041,68.64346504531544
28.1,1.0,70.17979709170751,14.249115008030715,70.17979709170751,-1.0,-68.6383226887999,14.569120584923262,68.6383226887999
28.200000000000003,1.0,70.1852933541304,14.247999149256959,70.1852933541304,-1.0,-68.63318148784357,14.570211934254013,68.63318148784357
28.3,1.0,70.19079090807216,14.246883203092628,70.19079090807216,-1.0,-68.62804144201372,14.571303201839667,68.62804144201372
28.400000000000002,1.0,70.19628975403867,14.245767169517189,70.19628975403867,-1.0,-68.62290255087784,14.572394387698598,68.62290255087784
28.5,0.0,0.0,14.2446510485101,70.2017898925361,0.0,0.0,14.573485491849157,68.61776481400366
28.6,0.0,0.0,14.2446510485101,70.2017898925361,0.0,0.0,14.573485491849157,68.61776481400366
28.7,0.0,0.0,14.2446510485101,70.2017898925361,0.0,0.0,14.573485491849157,68.61776481400366
28.800000000000004,0.0,0.0,14.2446510485101,70.2017898925361,0.0,0.0,14.573485491849157,68.61776481400366
28.900000000000002,0.0,0.0,14.2446510485101,70.2017898925361,0.0,0.0,14.573485491849157,68.61776481400366
29.0,1.0,70.2017898925361,14.2446510485101,70.2017898925361,-1.0,-68.61776481400366,14.573485491849157,68.61776481400366
29.1,1.0,70.20729132407085,14.243534840050808,70.20729132407085,-1.0,-68.61262823095917,14.574576514309697,68.61262823095917
29.2,1.0,70.21279404914965,14.242418544118756,70.21279404914965,-1.0,-68.60749280131249,14.57566745509857,68.60749280131249
29.300000000000004,1.0,70.2182980682795,14.241302160693374,70.2182980682795,-1.0,-68.60235852463207,14.576758314234114,68.60235852463207
29.400000000000002,1.0,70.22380338196763,14.240185689754087,70.22380338196763,-1.0,-68.59722540048655,14.577849091734654,68.59722540048655
29.500000000000004,0.0,0.0,14.239069131280313,70.22930999072159,0.0,0.0,14.578939787618522,68.59209342844474
29.6,0.0,0.0,14.239069131280313,70.22930999072159,0.0,0.0,14.578939787618522,68.59209342844474
29.7,0.0,0.0,14.239069131280313,70.22930999072159,0.0,0.0,14.578939787618522,68.59209342844474
29.8,0.0,0.0,14.239069131280313,70.22930999072159,0.0,0.0,14.578939787618522,68.59209342844474
29.900000000000002,0.0,0.0,14.239069131280313,70.22930999072159,0.0,0.0,14.578939787618522,68.59209342844474
30.000000000000004,1.0,70.22930999072159,14.239069131280313,70.22930999072159,-1.0,-68.59209342844474,14.578939787618522,68.59209342844474
30.1,1.0,70.23481789504922,14.237952485251464,70.23481789504922,-1.0,-68.58696260807578,14.580030401904034,68.58696260807578
30.200000000000003,1.0,70.24032709545862,14.23683575164693,70.24032709545862,-1.0,-68.58183293894895,14.581120934609501,68.58183293894895
30.3,1.0,70.24583759245817,14.235718930446112,70.24583759245817,-1.0,-68.57670442063379,14.582211385753231,68.57670442063379
30.4,1.0,70.25134938655651,14.234602021628394,70.25134938655651,-1.0,-68.57157705270006,14.583301755353519,68.57157705270006
30.500000000000004,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
30.6,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
30.700000000000003,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
30.8,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
30.900000000000002,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
31.0,0.0,0.0,14.233485025173147,70.2568624782626,0.0,0.0,14.584392043428657,68.56645083471777
31.1,1.0,70.2568624782626,14.233485025173147,70.2568624782626,-1.0,-68.56645083471777,14.584392043428657,68.56645083471777
31.200000000000003,1.0,70.26237686808567,14.232367941059742,70.26237686808567,-1.0,-68.5613257662571,14.58548224999693,68.5613257662571
31.3,1.0,70.26789255653516,14.231250769267541,70.26789255653516,-1.0,-68.5562018468885,14.586572375076612,68.5562018468885
31.400000000000006,1.0,70.27340954412091,14.230133509775891,70.27340954412091,-1.0,-68.55107907618263,14.587662418685978,68.55107907618263
31.5,1.0,70.27892783135296,14.22901616256414,70.27892783135296,-1.0,-68.54595745371037,14.588752380843289,68.54595745371037
31.6,0.0,0.0,14.227898727611622,70.28444741874164,0.0,0.0,14.589842261566805,68.54083697904284
31.7,0.0,0.0,14.227898727611622,70.28444741874164,0.0,0.0,14.589842261566805,68.54083697904284
31.8,0.0,0.0,14.227898727611622,70.28444741874164,0.0,0.0,14.589842261566805,68.54083697904284
31.900000000000006,0.0,0.0,14.227898727611622,70.28444741874164,0.0,0.0,14.589842261566805,68.54083697904284
32.0,1.0,70.28444741874164,14.227898727611622,70.28444741874164,-1.0,-68.54083697904284,14.589842261566805,68.54083697904284
32.1,1.0,70.28996830679756,14.226781204897664,70.28996830679756,-1.0,-68.53571765175137,14.590932060874769,68.53571765175137
32.2,1.0,70.29549049603163,14.225663594401585,70.29549049603163,-1.0,-68.53059947140751,14.592021778785433,68.53059947140751
32.300000000000004,1.0,70.30101398695506,14.2245458961027,70.30101398695506,-1.0,-68.52548243758307,14.59311141531703,68.52548243758307
32.4,1.0,70.30653878007926,14.223428109980306,70.30653878007926,-1.0,-68.52036654985001,14.594200970487787,68.52036654985001
32.5,0.0,0.0,14.222310236013701,70.31206487591602,0.0,0.0,14.59529044431593,68.5152518077806
32.6,0.0,0.0,14.222310236013701,70.31206487591602,0.0,0.0,14.59529044431593,68.5152518077806
32.7,0.0,0.0,14.222310236013701,70.31206487591602,0.0,0.0,14.59529044431593,68.5152518077806
32.800000000000004,0.0,0.0,14.222310236013701,70.31206487591602,0.0,0.0,14.59529044431593,68.5152518077806
32.9,0.0,0.0,14.222310236013701,70.31206487591602,0.0,0.0,14.59529044431593,68.5152518077806
33.0,1.0,70.31206487591602,14.222310236013701,70.31206487591602,-1.0,-68.5152518077806,14.59529044431593,68.5152518077806
33.1,1.0,70.31759227497736,14.221192274182174,70.31759227497736,-1.0,-68.51013821094729,14.596379836819672,68.51013821094729
33.2,1.0,70.32312097777553,14.220074224465003,70.32312097777553,-1.0,-68.50502575892274,14.597469148017225,68.50502575892274
33.300000000000004,1.0,70.32865098482318,14.218956086841455,70.32865098482318,-1.0,-68.49991445127985,14.598558377926794,68.49991445127985
33.4,1.0,70.33418229663316,14.2178378612908,70.33418229663316,-1.0,-68.49480428759173,14.599647526566569,68.49480428759173
33.5,0.0,0.0,14.216719547792282,70.33971491371862,0.0,0.0,14.60073659395474,68.48969526743177
33.6,0.0,0.0,14.216719547792282,70.33971491371862,0.0,0.0,14.60073659395474,68.48969526743177
33.7,0.0,0.0,14.216719547792282,70.33971491371862,0.0,0.0,14.60073659395474,68.48969526743177
33.800000000000004,0.0,0.0,14.216719547792282,70.33971491371862,0.0,0.0,14.60073659395474,68.48969526743177
33.9,0.0,0.0,14.216719547792282,70.33971491371862,0.0,0.0,14.60073659395474,68.48969526743177
34.0,1.0,70.33971491371862,14.216719547792282,70.33971491371862,-1.0,-68.48969526743177,14.60073659395474,68.48969526743177
34.1,1.0,70.34524883659303,14.215601146325152,70.34524883659303,-1.0,-68.4845873903735,14.601825580109494,68.4845873903735
34.2,1.0,70.35078406577004,14.214482656868652,70.35078406577004,-1.0,-68.47948065599074,14.602914485049,68.47948065599074
34.300000000000004,1.0,70.35632060176373,14.213364079402007,70.35632060176373,-1.0,-68.47437506385747,14.604003308791432,68.47437506385747
34.4,1.0,70.36185844508834,14.212245413904439,70.36185844508834,-1.0,-68.46927061354795,14.605092051354946,68.46927061354795
34.5,0.0,0.0,14.211126660355161,70.36739759625843,0.0,0.0,14.606180712757704,68.46416730463663
34.6,0.0,0.0,14.211126660355161,70.36739759625843,0.0,0.0,14.606180712757704,68.46416730463663
34.7,0.0,0.0,14.211126660355161,70.36739759625843,0.0,0.0,14.606180712757704,68.46416730463663
34.800000000000004,0.0,0.0,14.211126660355161,70.36739759625843,0.0,0.0,14.606180712757704,68.46416730463663
34.9,0.0,0.0,14.211126660355161,70.36739759625843,0.0,0.0,14.606180712757704,68.46416730463663
35.0,1.0,70.36739759625843,14.211126660355161,70.36739759625843,-1.0,-68.46416730463663,14.606180712757704,68.46416730463663
35.1,1.0,70.37293805578888,14.210007818733382,70.37293805578888,-1.0,-68.45906513669819,14.607269293017845,68.45906513669819
35.2,1.0,70.37847982419483,14.208888889018294,70.37847982419483,-1.0,-68.45396410930753,14.60835779215352,68.45396410930753
35.300000000000004,1.0,70.38402290199167,14.207769871189088,70.38402290199167,-1.0,-68.44886422203977,14.609446210182858,68.44886422203977
35.4,1.0,70.38956728969511,14.206650765224948,70.38956728969511,-1.0,-68.44376547447028,14.610534547123986,68.44376547447028
35.50000000000001,0.0,0.0,14.205531571105043,70.39511298782116,0.0,0.0,14.611622802995031,68.4386678661746
35.6,0.0,0.0,14.205531571105043,70.39511298782116,0.0,0.0,14.611622802995031,68.4386678661746
35.7,0.0,0.0,14.205531571105043,70.39511298782116,0.0,0.0,14.611622802995031,68.4386678661746
35.8,0.0,0.0,14.205531571105043,70.39511298782116,0.0,0.0,14.611622802995031,68.4386678661746
35.9,0.0,0.0,14.205531571105043,70.39511298782116,0.0,0.0,14.611622802995031,68.4386678661746
36.00000000000001,1.0,70.39511298782116,14.205531571105043,70.39511298782116,-1.0,-68.4386678661746,14.611622802995031,68.4386678661746
36.1,1.0,70.40065999688608,14.204412288808534,70.40065999688608,-1.0,-68.43357139672851,14.612710977814103,68.43357139672851
36.2,1.0,70.40620831740642,14.203292918314585,70.40620831740642,-1.0,-68.42847606570804,14.613799071599313,68.42847606570804
36.3,1.0,70.41175794989904,14.202173459602339,70.41175794989904,-1.0,-68.42338187268945,14.614887084368755,68.42338187268945
36.4,1.0,70.41730889488106,14.201053912650934,70.41730889488106,-1.0,-68.41828881724909,14.615975016140531,68.41828881724909
36.50000000000001,0.0,0.0,14.199934277439507,70.42286115286987,0.0,0.0,14.617062866932727,68.41319689896373
36.6,0.0,0.0,14.199934277439507,70.42286115286987,0.0,0.0,14.617062866932727,68.41319689896373
36.7,0.0,0.0,14.199934277439507,70.42286115286987,0.0,0.0,14.617062866932727,68.41319689896373
36.8,0.0,0.0,14.199934277439507,70.42286115286987,0.0,0.0,14.617062866932727,68.41319689896373
36.900000000000006,0.0,0.0,14.199934277439507,70.42286115286987,0.0,0.0,14.617062866932727,68.41319689896373
37.00000000000001,1.0,70.42286115286987,14.199934277439507,70.42286115286987,-1.0,-68.41319689896373,14.617062866932727,68.41319689896373
37.1,1.0,70.42841472438322,14.198814553947177,70.42841472438322,-1.0,-68.40810611741023,14.61815063676342,68.40810611741023
37.2,1.0,70.43396960993906,14.19769474215306,70.43396960993906,-1.0,-68.40301647216569,14.619238325650688,68.40301647216569
37.3,1.0,70.43952581005567,14.196574842036258,70.43952581005567,-1.0,-68.39792796280747,14.620325933612595,68.39792796280747
37.400000000000006,1.0,70.4450833252516,14.195454853575878,70.4450833252516,-1.0,-68.3928405889131,14.6214134606672,68.3928405889131
37.5,1.0,70.4506421560457,14.194334776751008,70.4506421560457,-1.0,-68.38775435006035,14.622500906832565,68.38775435006035
37.6,0.0,0.0,14.193214611540727,70.4562023029571,0.0,0.0,14.623588272126733,68.3826692458272
37.7,0.0,0.0,14.193214611540727,70.4562023029571,0.0,0.0,14.623588272126733,68.3826692458272
37.8,0.0,0.0,14.193214611540727,70.4562023029571,0.0,0.0,14.623588272126733,68.3826692458272
37.900000000000006,0.0,0.0,14.193214611540727,70.4562023029571,0.0,0.0,14.623588272126733,68.3826692458272
38.0,0.0,0.0,14.193214611540727,70.4562023029571,0.0,0.0,14.623588272126733,68.3826692458272
38.1,1.0,70.4562023029571,14.193214611540727,70.4562023029571,-1.0,-68.3826692458272,14.623588272126733,68.3826692458272
38.2,1.0,70.4617637665052,14.19209435792411,70.4617637665052,-1.0,-68.37758527579189,14.624675556567741,68.37758527579189
38.3,1.0,70.46732654720974,14.190974015880224,70.46732654720974,-1.0,-68.37250243953285,14.625762760173625,68.37250243953285
38.400000000000006,1.0,70.4728906455907,14.18985358538812,70.4728906455907,-1.0,-68.36742073662873,14.626849882962414,68.36742073662873
38.5,1.0,70.47845606216832,14.188733066426858,70.47845606216832,-1.0,-68.36234016665837,14.627936924952127,68.36234016665837
38.6,0.0,0.0,14.187612458975467,70.48402279746321,0.0,0.0,14.629023886160775,68.3572607292009
38.7,0.0,0.0,14.187612458975467,70.48402279746321,0.0,0.0,14.629023886160775,68.3572607292009
38.800000000000004,0.0,0.0,14.187612458975467,70.48402279746321,0.0,0.0,14.629023886160775,68.3572607292009
38.900000000000006,0.0,0.0,14.187612458975467,70.48402279746321,0.0,0.0,14.629023886160775,68.3572607292009
39.0,0.0,0.0,14.187612458975467,70.48402279746321,0.0,0.0,14.629023886160775,68.3572607292009
39.1,1.0,70.48402279746321,14.187612458975467,70.48402279746321,-1.0,-68.3572607292009,14.629023886160775,68.3572607292009
39.199999999999996,1.0,70.48959085199621,14.186491763012988,70.48959085199621,-1.0,-68.3521824238356,14.630110766606371,68.3521824238356
39.300000000000004,1.0,70.49516022628846,14.185370978518442,70.49516022628846,-1.0,-68.34710525014201,14.63119756630691,68.34710525014201
39.400000000000006,1.0,70.5007309208614,14.184250105470845,70.5007309208614,-1.0,-68.34202920769987,14.632284285280388,68.34202920769987
39.5,1.0,70.50630293623675,14.183129143849202,70.50630293623675,-1.0,-68.33695429608913,14.63337092354479,68.33695429608913
39.6,0.0,0.0,14.182008093632517,70.5118762729365,0.0,0.0,14.6344574811181,68.33188051489
39.699999999999996,0.0,0.0,14.182008093632517,70.5118762729365,0.0,0.0,14.6344574811181,68.33188051489
39.800000000000004,0.0,0.0,14.182008093632517,70.5118762729365,0.0,0.0,14.6344574811181,68.33188051489
39.900000000000006,0.0,0.0,14.182008093632517,70.5118762729365,0.0,0.0,14.6344574811181,68.33188051489
